area_sqm,method,location,cost
499.2330183021964,0,0,89899.08
290.3070476496269,1,0,74294.43
820.0911943284711,0,1,177364.34
584.0857154392692,1,1,188599.08
798.6146711069412,2,2,549699.79
891.4442317393733,2,0,394538.51
210.72548477990497,2,2,146809.68
461.5433850583665,0,0,93012.45
411.8484586244055,2,1,200447.82
375.7559580181773,0,1,91991.14
452.81623085855034,1,2,180325.87
411.70300947644307,2,0,171302.12
184.34538309508702,1,1,58248.94
365.06786483530686,1,1,114012.4
700.665577094961,2,0,302475.01
236.2524062303787,0,2,67007.67
985.9748280539073,2,1,499560.99
756.8017759796887,1,0,188429.68
459.47936916406366,0,0,77736.75
875.2085073127043,1,1,299092.13
973.1462790270016,2,1,517424.8
859.1055025830287,2,2,573267.86
621.1692781153305,1,2,237801.15
336.24448734989346,1,0,88397.44
440.67566035705636,0,1,93363.91
150.46228928995112,1,1,44067.23
964.4549241395576,1,1,291781.84
226.9356128935335,1,2,93905.74
62.88284181283211,1,0,17144.77
973.7422748518147,1,2,446579.67
203.83129332165197,1,1,59120.16
176.7867503078297,2,1,98222.26
117.74776686096541,0,0,21072.32
902.3916698326215,0,0,162215.49
929.8181517129051,0,2,254935.85
541.8991715012552,2,2,393337.3
144.76891543127968,1,0,36912.51
334.53991354558985,1,0,80630.11
877.8414507953071,0,1,215677.78
855.2691919580752,1,1,262511.27
676.3410694831383,2,1,318373.93
301.31942698727846,2,1,155208.18
457.22162580308833,0,0,78881.06
724.314335650668,1,2,287329.76
30.65512519728837,0,0,5878.56
169.31934298671877,1,2,71428.23
24.10795514356871,0,0,4464.53
17.352411987466887,2,0,7302.0
279.34538296371807,0,2,88968.52
596.7331176294545,1,0,150081.58
911.5789488996278,1,0,233969.86
750.9916608486063,0,2,212642.72
461.67583921861217,2,2,304430.75
946.3500521641954,2,0,393470.96
819.97477752628,2,1,395307.81
116.32998298481861,1,2,48565.35
602.5125601888296,2,2,424936.47
890.662468510377,0,2,242341.39
844.963960780626,2,0,338481.01
38.34274438910788,2,0,15603.02
149.52864626097605,0,0,25850.3
25.21482678865493,2,1,13663.7
751.6143793650914,1,0,194180.38
97.07684076666128,1,0,25916.56
596.5158439636714,1,0,150797.96
439.20085065498216,0,2,119437.25
894.765214607772,2,1,476126.78
987.9820996281683,2,2,649953.01
824.9363460171999,1,2,391783.27
276.70198320687865,2,2,196146.15
640.5319568095123,1,0,166042.55
302.25437506844855,2,1,154548.26
855.0137013173814,1,1,279384.79
221.28451859090111,1,2,96699.95
206.55457260357244,1,2,91794.1
751.8980792398362,1,2,327519.95
466.2657155527203,0,0,82450.39
328.5408106452457,1,1,111286.97
861.8373695820766,0,0,162393.27
540.7776467010904,0,2,163980.2
904.8886816806521,0,0,156887.19
241.78870007343605,0,0,43755.09
270.2041380586998,1,2,110101.92
695.9562517696338,1,0,169502.86
55.27554790706331,0,2,15604.83
268.3326710882684,0,2,71940.83
618.8255293643847,0,0,106685.31
165.51865703543868,1,0,43007.4
495.88454870842827,2,0,219451.39
376.1440901926887,1,0,91364.31
926.2491143146151,0,0,162408.11
828.7034567813334,1,0,224665.91
273.462478583459,0,2,77120.98
887.1645878628518,1,1,283454.23
506.9514497424307,0,2,142405.92
668.1719707590912,2,2,444019.69
197.189899163918,2,1,97287.74
623.3344498394475,2,0,246809.41
312.66947036533804,2,0,135592.62
293.3272204350761,0,1,66019.79
966.4269090050816,2,1,489838.92
625.9915512810906,2,2,458307.04
624.106370112921,1,1,214838.55
105.01342756146887,0,2,33782.4
310.13846524567094,0,0,49672.6
436.1691821210684,1,2,177917.64
536.845545179061,0,0,99305.99
717.9920945326036,0,0,136038.22
107.73340079480866,2,2,73768.12
707.4118409576901,2,2,489440.43
333.28446540080057,2,0,147323.87
511.4895639097609,0,1,118542.75
544.3859134112736,0,2,150807.73
626.1904360907297,1,1,206484.07
627.0980534339517,1,0,159234.42
35.863587924010325,1,1,12024.34
459.13669837576873,1,1,146849.96
269.9705803073222,0,0,50230.54
68.39061860304218,1,0,17741.9
204.12211784021525,0,2,60649.74
301.436231690923,2,2,202430.0
280.9484967791462,1,0,80937.54
236.26306155586246,2,0,101312.75
837.508119993833,2,0,336920.86
423.8676477286185,1,1,132529.61
379.20782070811396,1,1,127217.0
597.2388925907663,1,2,239592.53
58.57657888426417,1,0,15350.11
266.0799893858113,1,2,112656.18
102.98316902806067,1,2,48578.17
611.1883406966664,1,2,257690.62
468.76316557712204,2,2,311653.54
319.0555883180376,1,2,118795.62
969.6727414102176,1,0,274786.1
741.148173544521,1,2,278444.97
673.189241142487,1,1,200589.71
218.02152940002242,0,0,41401.94
217.85068161244965,2,2,151322.33
762.4975005801324,0,1,176772.96
548.25902613426,2,1,275545.33
82.93539758473511,1,0,21755.16
543.6165846719729,2,0,238551.3
523.0491261016571,2,0,196688.52
278.6871994349527,0,2,85480.92
516.1141277598224,1,1,161167.62
260.95567700483724,0,0,47222.48
46.43268467968847,2,0,19131.04
530.9676834554135,1,2,211615.61
812.7926952601107,1,0,200970.25
597.8598223813809,2,2,395076.65
517.4648164718244,1,2,222375.53
972.5538379257737,2,0,453899.32
398.26569412764525,0,2,112114.67
897.4132285392126,2,2,630760.05
162.02839222574877,0,2,44125.39
683.4306544946636,2,0,281166.37
983.4570404017962,0,2,284760.88
764.4080683121343,0,0,128025.53
966.2289517891361,0,2,274149.91
534.3627215630027,1,2,236670.64
616.0216102508853,2,0,231216.0
377.6863148929832,2,2,247166.37
366.34651227359586,2,0,130845.21
433.7393704913465,2,2,301329.98
206.72121228871538,0,0,35073.05
430.70717408267797,0,0,75614.13
644.6727298345447,1,0,163105.93
671.7375397270245,0,2,176475.01
447.84536054105666,0,0,69793.46
368.3289485916136,1,2,145279.26
888.1123569175414,1,0,234369.89
728.157062329606,1,1,213680.37
36.45713385054334,0,0,6560.98
968.3412030492831,1,2,406559.76
680.3183443299296,2,0,289355.88
163.27828156003204,0,0,29178.92
996.6740211026574,0,0,161899.04
721.7114971154508,2,1,363300.27
665.4582654192587,1,2,262634.69
418.33258907522344,0,1,94818.02
466.6968338551867,0,2,123088.09
823.8144650839023,2,0,338199.89
706.677603485823,2,1,335292.78
744.4460127617502,0,0,136431.9
144.92934378741722,0,1,34655.87
667.9716588937165,1,0,184473.69
68.93160820420609,1,2,27934.28
606.2861966375624,0,1,143569.39
474.96875664595456,2,2,310757.54
110.98877496924243,2,1,54910.83
702.2134347981786,2,1,348735.89
740.8463194469977,1,1,234155.82
100.0410138805247,1,2,38789.81
89.03393507039544,1,1,27620.05
899.9439681484952,2,0,410846.59
857.3183279231143,0,1,177333.89
446.31108317887305,1,1,133761.7
767.3681127680935,2,2,498452.64
801.9479113044035,1,1,223546.86
124.66135792271106,2,2,80579.32
433.2712840411002,1,1,133696.81
189.58026898764376,1,2,78210.99
765.2447589710365,1,1,245816.18
45.187461637890586,1,2,18467.35
360.8657309725718,2,2,236394.38
764.1252750301888,2,0,336977.66
368.5630225247136,0,1,77242.86
530.3325260592213,2,2,355135.02
890.9261994362272,0,0,162981.29
672.0431894158048,1,1,220417.99
694.5223801340768,1,2,305102.78
109.6102827609205,1,0,27233.83
76.39088713211825,1,0,16932.65
276.25909874253523,1,2,113914.27
152.36242347206993,1,1,49250.13
673.8554739372915,0,1,154062.48
294.2654629486782,2,2,195002.2
148.9278598749663,2,2,112931.7
66.15170596610096,1,0,16757.77
364.7121962328345,1,2,155809.46
769.4729748722391,0,0,141176.69
818.4083270552924,1,0,212155.3
886.7830410487351,0,2,257604.72
778.5581320826045,1,1,238816.5
826.7297610801958,0,1,172924.44
304.8477968597237,1,2,129414.13
203.02982605038642,2,2,129395.55
96.02139276574384,0,0,16096.57
539.6803989356287,1,1,164771.06
502.6711984538241,0,2,140460.96
52.16643596936183,0,1,9785.89
97.8157775198578,0,1,22276.27
691.3203793111991,0,0,110910.06
248.81697426325042,2,0,98211.91
689.6076496513167,0,0,110918.77
607.7347221828247,2,1,304256.54
84.42500422069304,2,2,55073.1
223.7794690321559,2,1,122700.48
967.3182900076454,2,2,669867.25
487.04292843196697,0,0,92320.42
721.5089326003607,0,0,117384.45
842.6241276288996,0,1,182342.63
389.1851575542589,1,1,114692.88
923.5843656409065,0,2,273351.84
65.83001763515458,2,0,26933.62
707.5286703774453,0,2,202995.27
263.1089867029067,0,2,73513.24
600.4239928181664,2,2,394664.43
321.1428919142916,2,1,158073.47
473.56093115610395,0,0,79916.96
936.5573423588389,0,0,181759.92
310.97827651799645,0,1,69840.87
188.96885346335915,2,1,99147.12
744.0599607163322,0,0,117557.31
276.3346088346432,1,0,74338.6
182.57772399607754,1,2,70542.31
317.0553035044024,0,2,93907.35
531.8336431351732,1,1,174540.81
336.38034968681666,2,1,169503.52
988.8962546864147,1,0,260500.85
413.2636343351365,1,1,128658.86
802.7977638792569,2,1,415089.12
883.173134897486,2,2,638013.88
795.0673859263102,2,0,311320.48
816.114938997921,1,1,266610.7
594.2382997447941,1,2,252105.72
919.5822183029737,2,0,355927.71
418.36715232974063,2,2,281317.08
659.7725980376875,1,2,300052.03
337.03423181724725,1,1,100345.97
573.848351245781,2,2,392322.45
765.2943129468663,0,2,233107.55
159.76247148222606,1,2,70058.03
215.91815979630127,2,1,106174.71
529.0408622148544,2,1,276126.26
956.9580675636344,0,0,179259.49
757.1852836781171,1,1,221728.17
512.8439459084316,0,1,106905.31
599.6195865660275,1,0,146548.13
827.234857436352,2,2,591577.89
821.0515396525004,2,0,339837.37
578.0954428573216,2,0,240194.11
466.2150303343934,0,1,96215.07
856.6852679272201,1,1,241985.25
631.9616406050112,2,2,421918.64
73.17673858790465,2,0,30172.05
896.4758980307977,0,2,267122.27
410.18679639809153,2,0,175349.5
309.6103728575391,1,2,128551.41
896.8810258329212,0,1,186284.3
699.7382891876256,1,1,212832.96
302.32774959534737,1,1,91880.14
180.1086012008996,1,1,56614.89
356.44657562157903,2,1,200938.67
872.219948574319,2,2,626707.15
24.552667814637466,0,0,4448.56
550.647544969696,1,0,141413.66
944.8592876810467,0,0,182198.09
452.3988108140919,0,2,130422.87
578.8014810710208,2,2,415913.04
672.4411614612224,1,2,273176.14
917.9712271086039,0,2,272769.04
31.55343679584988,0,2,8899.36
400.67063109430643,1,0,111472.47
47.44628408359456,1,1,13798.95
601.4401237622654,0,1,140887.77
993.4074893466425,0,2,278044.75
320.3460731282731,2,1,151838.67
633.8366263367328,1,2,242087.38
359.32755559468853,2,2,250817.71
170.45105262833337,2,0,75759.89
61.25273761015539,1,2,23306.48
600.807684495446,0,0,89951.05
142.18771454755816,1,1,47173.9
281.04235297703906,1,1,94884.96
390.78895480326173,2,0,175025.14
50.842832372132996,0,2,13313.79
413.5269301519317,2,1,211911.09
223.4522820647121,0,2,58682.72
680.3535787291081,0,2,179990.49
662.7661910076479,1,1,220938.58
577.3604978221449,0,0,100512.12
842.4193711473242,0,1,200308.13
494.5429781357129,0,0,92332.77
90.26389550757533,0,2,25657.12
471.6608649738831,0,2,142527.84
184.59282429379758,1,2,81559.79
975.6905357464597,1,1,283000.43
470.70769149659185,2,2,331827.84
266.855203046909,2,0,109138.8
546.0199214491604,2,1,276985.43
80.06054277371805,1,2,35093.77
474.83905964499564,0,0,80820.73
733.9695435214907,0,2,194248.2
465.72148357874613,2,0,217832.86
585.9581416510738,0,0,105501.95
443.96826759508485,1,0,109309.47
981.5793953265842,2,0,393492.82
842.164007028962,1,2,352988.79
283.15695488288276,2,0,110452.62
656.7687731241396,2,1,382524.54
457.68577999814016,0,0,82437.86
193.92668581194286,0,1,41567.89
448.2131429771114,0,1,101253.74
908.6132311887324,0,2,281217.74
444.41732671772724,1,2,188752.6
297.63950566812065,0,0,55809.83
841.9550767112967,0,0,144946.04
374.65873286182045,0,0,62765.47
378.69230215002585,2,0,145503.17
624.7021662661413,0,0,104139.89
27.494112500260606,2,2,17179.48
592.669166563909,0,2,172247.47
288.4717083231607,2,0,105167.29
515.7515887966446,2,2,327902.82
629.1721927256106,0,0,102546.11
598.7443366568708,1,0,158369.61
585.60311020147,1,2,245110.32
627.6350925364196,1,2,258489.23
257.2486244919185,1,0,64317.41
118.57232889181562,2,0,45671.91
837.6881412958759,0,2,245678.34
106.80461108507218,2,0,41124.96
587.7604086022071,2,2,401780.01
726.775068527509,1,1,220919.31
817.6132581639145,2,1,452316.62
164.59190640350224,1,1,54619.35
175.2421653359451,2,1,99412.63
216.2305337637649,0,2,59279.99
379.6325207602135,0,0,67916.81
949.5246176262111,0,1,208231.87
809.4209294210058,1,1,275631.1
905.9013683100214,2,1,424014.92
635.7816462528231,2,0,250077.91
553.4946639707247,2,0,233662.11
238.47470833264725,2,2,159727.31
702.900426156125,0,1,162689.78
421.9492406785899,1,1,137128.23
747.5107339109678,1,2,305938.29
853.1477799393796,0,0,150240.51
400.4910234350013,1,1,126230.68
585.0380063072427,0,0,106748.45
801.5465622390187,0,0,129203.83
657.488992343316,2,1,358781.97
790.6860422464217,1,1,217327.3
232.16689723292092,0,0,38217.29
514.6108956135763,2,2,370978.8
608.7095257235519,2,1,314665.74
319.47768609084824,1,2,127035.44
894.3215579886439,0,2,258590.64
770.2301300831555,0,1,160853.41
402.8467202698405,2,1,206409.16
420.1324548454133,1,1,135731.64
981.760403398435,2,0,430545.9
716.9865840073446,0,0,115759.6
727.5472312658652,2,1,379260.65
66.27517977751947,1,1,21609.89
403.84722227624513,1,2,163731.98
827.7605021768571,2,1,379722.01
435.46338502193197,1,1,148553.21
133.77433876121242,2,1,75842.64
419.45841710999656,2,0,171466.35
45.32946461520426,0,1,9927.51
699.605788295946,0,0,129193.98
946.978313703172,0,1,225736.2
852.8789299652366,1,1,267666.05
430.09775789491886,2,2,279794.33
446.35505943719687,1,2,187956.86
389.224478770153,1,2,154900.48
381.93417969645583,2,1,216633.46
240.56766105362536,2,0,83951.06
500.491872836565,2,0,198558.54
934.1802444809676,2,1,479261.27
568.2950255995698,0,1,143551.86
651.5183751029737,1,0,147321.56
107.31041303543107,0,0,18782.68
827.8597365031171,2,2,489974.2
871.7556454662689,2,1,416656.9
871.4399098793638,0,1,220347.14
955.787048810688,2,1,515172.37
620.9668362700863,1,1,186742.73
773.0770102638027,1,1,250570.05
194.66037884006775,1,1,65536.54
153.45432235096544,2,0,57345.04
552.602887576245,1,2,232850.34
898.4923838794077,1,0,254693.56
539.5696386830015,2,0,235913.47
372.7881960187654,2,1,188611.6
447.23777672939065,0,2,130337.3
596.248117805846,1,1,172294.99
148.38535315877525,1,1,48119.4
45.70209758041035,2,1,26835.37
994.0231362612866,1,0,255646.4
135.975461466852,0,1,29599.65
928.465981912191,2,1,499667.0
666.4099093857889,2,1,350930.28
99.61793767069618,0,0,17874.1
215.6138911258439,0,1,48178.13
99.7651557665408,0,2,29418.31
493.20528547918906,0,0,91308.03
674.423936585751,0,1,139127.95
324.58024181137006,0,2,99688.51
891.5145881118151,1,2,369028.44
202.43878800967312,2,0,77381.78
298.7283969265394,2,0,120368.42
812.3259881583318,1,2,338719.44
47.01721329568817,2,1,26661.94
792.8569933970721,0,1,179622.79
374.6958530626458,1,0,87254.52
244.74361963769272,0,1,50898.24
559.3173043287022,0,0,109173.45
107.45068741961761,0,1,22775.29
613.4327676668028,2,2,452917.24
935.6850945306817,1,1,297839.22
850.063334864534,1,0,208060.35
953.416876843913,2,1,521270.62
508.1460614710068,1,2,224282.21
294.7413818724422,0,1,60467.17
104.85021179457486,2,2,69478.26
18.0573533930724,2,2,11444.44
349.58477294719097,2,2,256019.46
431.6935231528366,2,0,166158.24
997.0179751242049,1,2,363824.13
849.168312707186,1,1,273334.2
966.2587180967569,0,2,264809.71
465.7537567959713,2,2,352668.62
139.76651121712808,1,1,45482.61
10.104306002934313,1,2,4620.86
601.3070026972666,2,1,277662.49
158.06819268255109,0,2,48371.59
877.6187210169937,0,0,161347.48
288.0904507378551,2,0,137853.73
686.3412627229792,0,2,199615.6
275.9183656855375,1,2,122268.86
48.62505635382872,1,2,22943.45
200.99867556628536,2,2,124112.09
84.03195866303433,2,2,55533.03
530.4344652113084,1,0,132226.41
850.2038225922802,0,0,125160.5
671.4421687052626,0,1,147297.43
147.83551167223214,2,0,64271.57
41.5218618620913,0,0,7372.79
433.7583097549583,0,0,87378.66
470.6851168133128,0,0,82929.3
97.18062139954485,1,1,29836.41
203.65459886046725,0,0,34222.53
496.32069779756233,1,1,155104.25
780.981686028115,1,0,217241.53
459.6695467363393,1,2,184438.85
609.8104854770402,1,1,189635.66
43.62200912040557,0,0,7733.23
635.5040179224738,1,1,180418.38
30.220159344526216,1,2,12208.55
67.3388617770911,0,2,18278.23
393.4443334314349,2,2,241873.03
75.04802490609136,1,1,23808.09
766.086819654551,2,2,468877.27
407.38882306590693,1,0,103049.27
983.8143638713643,0,2,283961.06
639.4255693267856,2,2,415597.99
465.7538546534632,1,2,183991.15
360.5110901423624,1,2,154150.69
309.84329112253266,2,1,168581.18
226.43801093148807,2,1,117735.13
827.9111106855013,2,2,503531.82
282.13980839771074,0,0,50030.75
581.8877663399405,0,2,147929.04
163.07058683554877,2,0,75966.23
862.5247501635625,2,2,625905.86
459.3334042458566,2,1,246599.24
758.4060976113683,2,2,511698.37
51.51514156029164,0,1,10498.54
987.3968839539612,2,0,403313.37
544.9852495651982,2,2,342052.62
438.6152746088394,0,2,131665.69
113.54055471983482,0,2,32238.95
89.29341258195764,2,2,55789.95
444.795983835886,1,2,186933.4
406.91229488046764,0,1,88537.88
220.99096756550722,1,1,70764.83
452.2584012497158,2,0,192397.05
147.48030312408355,0,1,31638.36
107.32545679590926,0,2,30227.11
901.0802245250569,1,1,309863.52
563.0061504484474,0,0,108557.88
123.48161641579799,1,2,46384.46
161.68372658283042,1,2,61611.39
150.07206616090804,1,0,39335.41
720.4953113729783,1,1,243412.79
598.4046850258467,2,2,448887.65
176.12254051151712,0,0,28477.75
176.8787739116581,1,2,70862.65
45.051887917208376,0,1,9682.55
327.6374955621032,2,0,127832.62
583.6665083069835,2,2,363469.98
84.853155927453,0,0,15034.12
738.067964355971,0,2,201285.15
52.4194747025069,1,2,22299.33
127.80393298874925,1,0,31629.63
379.36675830999553,1,2,162103.31
106.48952969775836,2,2,73686.98
162.146150268781,2,0,69177.36
718.6093062597166,1,1,257981.48
857.064233802528,0,0,131234.15
124.15425716344542,2,1,64990.32
761.1022349327786,0,0,135295.23
813.7695441455559,2,0,336012.64
423.9777319973892,0,2,112357.54
735.6565505153843,1,0,183389.8
58.16840409244507,2,0,21745.54
956.2314212772343,0,2,259351.55
701.0764828353849,2,0,291945.89
716.8032357806386,0,0,110541.04
979.3593275575886,1,2,432591.08
976.9395579286306,1,2,399437.37
552.4540563757299,0,1,124704.93
285.88194418032236,0,1,58557.03
552.8383952600839,0,2,154701.31
726.7851275606021,0,1,145027.9
927.1388183565888,2,2,619187.01
300.58715528082547,0,0,56046.99
962.75266254309,0,0,179336.45
520.7836321115883,2,2,351056.33
609.9111543276595,0,2,179612.14
740.0643215788313,1,0,195147.55
969.7484892375618,1,0,262694.7
722.5835692967045,2,1,384148.1
394.96315385816297,2,2,273128.63
454.1807304268053,1,0,116411.45
907.7936359835185,0,1,205141.16
67.73912095440194,0,1,15273.93
420.05698366277926,0,1,81295.61
531.9489444416657,0,1,118313.14
278.4462537499842,0,1,63604.05
109.07266644472085,2,0,43117.32
955.2949843999104,1,2,376018.14
663.5723199288619,0,0,113130.26
729.6978309601578,1,1,221252.54
380.4603694368939,2,0,146476.45
564.4194036048485,1,0,138659.7
233.57609594770915,2,1,121590.14
566.3248973570854,2,0,244572.7
771.2739316200477,2,0,293614.29
21.403623329788196,0,0,3657.92
280.8770584257584,0,0,52675.38
572.4650788061557,1,2,220605.99
322.8341145051721,0,2,98500.95
332.5018552783941,2,1,172017.86
938.4098492471092,1,1,276429.29
962.2887123664564,1,0,224314.96
877.13769068429,1,2,363370.49
395.5226325664012,0,1,88144.17
556.5497395008927,2,1,264677.63
270.7377362680098,0,0,44837.42
515.2497042075331,2,1,247425.15
98.06799373461406,0,0,17231.49
99.21100457347448,2,1,51040.98
604.1797472729955,0,1,136532.87
96.51002469838289,0,1,23617.53
20.28515854522521,2,0,9192.25
572.5683496485459,0,1,132841.24
154.96662020235556,1,1,54679.1
30.15231354359719,0,2,8051.32
982.3636294073394,2,1,517003.57
920.1543628845072,2,1,442248.89
615.4582566104766,0,0,106504.0
834.3532711257611,0,0,143169.62
35.07900800427588,1,2,15491.98
152.38952779644856,1,1,45034.69
796.1690411256461,1,1,256829.18
962.3462588758334,0,0,184067.34
735.5382839995169,2,2,526506.02
861.168792851603,1,2,382733.35
644.2039941622052,0,2,188631.35
239.25010111622555,2,0,107623.72
687.6551573649682,1,1,233006.6
121.05924087455156,1,2,47915.96
531.0605982734091,0,0,101730.3
950.2255847323664,2,1,458373.97
168.18435004448006,2,0,65925.13
856.6838204285048,0,2,236616.75
900.488185358957,2,1,459768.52
39.81371807143897,1,0,10454.43
506.9857873929918,2,0,213497.42
407.62456684138004,2,0,170498.48
315.5581845384898,2,0,136755.9
512.3703393473957,1,2,215360.61
88.7964427737548,2,0,36279.92
70.19467233150934,1,1,23774.69
514.1393511791974,1,2,239714.64
316.6259150173639,2,2,224457.72
592.3530303125438,0,0,97827.41
771.482275193393,1,2,327450.71
343.5133634082906,1,2,149564.79
212.50566320530345,2,1,110952.12
896.2964829354698,0,0,164389.74
196.68713373952923,1,0,46602.1
988.7194163016687,1,0,226791.89
614.0448374835295,2,2,382510.21
880.3526707200145,1,1,304006.86
550.8064003002572,2,2,369680.68
306.88392947679387,0,1,63520.01
190.21794093399234,2,2,135077.43
89.93898332648062,2,1,48545.96
569.9293576689998,1,0,149699.45
751.9589765720413,1,0,202914.61
879.0064773120066,2,0,352890.29
786.4215047327349,2,1,433063.46
211.48592806224755,2,1,118795.69
370.8636435713815,2,0,160986.28
914.7418134622158,0,0,169434.57
863.7208437652788,2,0,382375.65
242.6414377312424,1,2,104646.25
297.78359616262793,1,1,92822.5
549.7940834624471,2,2,369666.42
270.07892233793945,1,0,62502.84
982.7785612235227,2,1,537289.18
47.62215999294552,1,0,11600.35
690.8773946788955,2,2,482074.7
687.5651566207408,2,1,309736.46
270.88112711695226,0,2,73652.58
132.03735324089743,2,0,49857.49
963.7351108778395,0,2,255777.89
782.8249129844598,1,1,238512.81
842.1967547504377,2,0,359764.75
967.4869244108826,2,1,511251.6
181.10158815601883,0,0,29862.54
806.3899050348823,1,0,183860.02
664.9682153189144,2,1,358747.54
253.74070140229242,2,2,188918.37
669.6431238385671,0,1,146810.68
735.9165556565333,2,1,385893.33
530.0269405970564,0,2,154888.73
499.14249513736695,2,0,202729.5
511.96926717602344,0,1,107693.72
434.90170550213224,1,1,130042.88
989.7686530128094,1,2,452347.54
335.14591654650496,1,2,139331.84
331.2082573684057,0,0,55655.4
851.6782105858061,2,0,331069.26
895.9482163935281,1,1,270933.19
518.1004110687261,0,0,85313.96
629.6973835978971,2,1,328870.08
958.2160801705206,0,0,161222.61
644.0212656887168,0,0,114743.33
734.9514694369166,0,0,128674.75
615.5001386519288,1,2,257158.68
180.96044034848637,2,0,78710.75
949.3427534964269,0,0,173205.75
675.4092551548298,2,0,276532.1
948.2301992767002,2,2,618333.81
304.6909251745403,1,0,76903.38
301.8035779680018,0,1,65709.33
440.540519373982,0,0,69611.17
601.3171090410685,1,0,160916.55
199.96485368992765,0,2,54321.82
447.4030543391651,2,0,181799.73
403.29768358600734,0,1,85722.0
114.96090597900094,1,0,32302.64
180.3066413129217,2,0,76282.48
216.1709248854698,0,0,36580.52
542.146043322478,1,1,166075.54
670.3252458676794,2,1,333839.27
85.01329387830579,1,0,23585.77
439.67707028138307,0,1,90893.7
699.7609434928835,1,1,245013.51
60.685128270746645,0,0,10837.15
932.8663064400906,0,0,163078.55
109.7422734315025,1,1,35739.7
715.5257064499306,1,2,297945.95
584.2391792358712,0,1,128452.73
172.04343443315418,2,2,122947.71
625.7848294491963,2,0,248413.95
367.1432447118483,0,1,83749.05
271.83908606369374,0,0,47221.99
219.78370210439098,1,0,57096.37
579.8109994767588,1,0,146765.49
315.2870248299141,1,1,100135.96
274.1804375118489,2,1,135048.87
771.3076535183477,1,1,257235.82
223.36168257387473,2,2,149066.52
752.9687767638051,2,1,374372.68
704.0002090270041,1,0,146097.51
602.7385898571637,2,1,301569.1
715.8619884355832,2,0,288902.22
104.85154051446834,2,1,53771.74
91.41613815236907,2,0,40009.6
277.2765320049584,0,0,50918.16
483.57219159903605,0,0,85689.81
320.70424969908083,0,1,71796.94
371.62581985702303,0,0,62491.88
667.2312243129097,2,2,423702.16
41.56124437873881,2,1,21213.59
370.2324877418734,1,0,100034.98
124.73732467428329,0,0,21619.39
71.57739156231395,0,0,12124.21
351.9573715956973,2,1,177013.15
972.3036864982045,1,0,235140.97
128.27643293973154,2,1,68477.12
306.62025789099135,2,0,126926.43
805.674180974929,2,0,361500.85
567.4112682424654,2,1,300502.21
112.49935757595166,0,1,24385.01
59.27634243015021,1,2,25238.12
715.7708013784005,2,1,384357.57
892.0074699196368,0,0,152584.41
539.7343561191965,1,0,125431.32
685.5192682949072,2,0,271675.57
162.93728924067457,1,1,49827.5
489.12874571203537,2,2,299677.52
906.2742322213737,0,1,201211.34
523.6031907388136,1,2,202922.23
229.00593938475762,0,2,62795.23
115.65024369371201,2,0,48648.16
819.4596813618532,0,0,127823.17
813.9540274373677,1,1,268608.1
232.1065105314229,1,0,59592.36
890.5387501748233,2,2,636218.33
559.871472464659,0,2,162260.9
849.2363003226505,2,0,346591.27
513.5384037076894,1,0,141341.51
917.1086817620766,2,1,449279.35
657.727014492214,2,0,300893.91
286.47950449768354,2,1,157156.66
905.5317860022795,0,2,249643.36
32.678666786498304,2,0,13881.53
435.1164980023201,2,2,305784.19
743.6536035481317,2,2,540979.61
594.9913764405455,0,0,99345.03
90.30315649411314,1,2,38463.8
319.8403618658071,0,1,69909.66
262.17372578079915,0,1,58443.07
578.8693529737164,1,0,154688.1
975.0442274326755,0,1,212405.86
376.3222911752489,1,2,154067.05
578.201735451342,0,2,175790.69
836.5607212294425,0,0,133882.76
269.5677252366755,0,2,75702.59
884.2320795660025,1,1,298914.64
242.4923796992317,2,0,104869.57
660.5971090755378,1,0,162654.9
27.238863201504735,1,1,8125.27
437.41636869546863,2,2,311063.41
586.1033403357607,0,0,105883.24
959.7459859200687,0,2,299589.82
983.2763795916444,0,2,300739.26
187.51027521899334,0,1,41678.42
738.2525655855201,0,1,176595.66
865.142058474881,1,1,323773.32
475.4133349171283,0,0,94871.62
736.7799105305086,2,2,487725.64
810.9269342667681,0,0,155368.39
431.2926814401464,0,2,123034.33
244.97977379806352,1,0,64893.01
579.0763883585718,1,0,149944.88
207.96121499979753,2,0,86492.69
229.6849245675137,2,2,149121.03
532.9461872632826,1,2,229623.34
26.876568176145298,0,1,6080.06
980.7476907256806,1,1,296677.31
969.6641164468655,1,0,254340.62
864.8885996400726,0,0,147340.49
490.88994002632234,2,0,232850.75
56.806845842779566,0,2,17631.29
279.9533284187702,2,0,116460.25
686.5007152006442,1,2,284162.05
879.1233207911324,0,1,196394.8
421.2390230141546,1,0,109723.81
944.1367874219231,1,2,355292.83
433.3403286609997,1,1,136244.5
410.13389900771784,1,1,131425.6
172.66947361550822,1,0,48015.88
556.2179648200656,1,1,165653.28
763.0828337533035,2,1,415134.93
354.4104270382004,2,2,236485.76
487.34616362607255,2,1,263378.03
873.2639796600138,2,0,357692.53
588.9023991009002,0,1,141887.12
435.76024828532337,2,2,289018.73
918.2072251293739,2,2,610215.39
966.5886286021243,2,1,511809.2
479.5652889407696,1,0,120297.8
985.7534432567516,0,1,201787.69
46.21742542634199,1,1,15617.64
213.2201541110401,1,2,84105.46
764.9460852800958,0,1,198788.61
