area_sqft,coats,location,quality,cost
1967.6827063610385,3,1,0,110786.06
4792.327709117856,2,1,0,178286.5
3605.9023636676748,3,1,1,267969.15
1535.3812497292433,2,1,0,54928.89
1861.5248317094402,2,2,2,207621.45
5076.0883773727055,2,2,2,594443.81
6214.946864434813,1,1,2,256564.97
282.39253107721436,1,1,1,7459.89
3666.928050765542,3,2,0,252948.95
665.7664268570792,2,1,2,52190.86
3355.5091946486905,2,2,0,163537.48
4934.015581512724,3,1,1,355409.96
796.9440513640424,1,1,1,20844.73
1285.102664463444,3,1,2,157501.89
5002.445632964726,1,1,2,216670.25
4189.287783349553,3,0,2,416148.95
504.21698298318796,3,0,0,21622.0
2486.016543261945,1,2,1,77256.86
112.98852761159027,2,0,0,3241.88
8871.530861276084,3,1,0,476641.19
3152.3579072212856,2,2,1,203162.94
460.9585337384734,1,2,0,11010.12
1724.6882101573622,2,1,1,87731.2
1233.4022132721716,1,2,0,30590.67
2061.4277357920337,2,0,1,87932.39
796.2450926345413,2,1,2,68111.78
738.7274277873947,3,1,2,89902.49
6448.044703488088,1,2,2,330603.82
8611.175278976316,3,2,2,1338802.02
8145.343859162372,2,2,0,403121.3
9382.363388546179,3,0,2,864331.65
4847.174594042633,3,2,0,353109.51
5985.2144908569,2,1,1,320130.75
4157.206200422421,2,1,0,134074.7
5731.736622823777,2,0,2,387239.07
1805.768902546384,1,0,0,24591.18
3636.5983430184438,2,2,1,259128.25
2808.588480953678,3,0,2,321673.81
3113.9781442990698,2,2,2,346811.76
6634.511103886752,1,0,2,234416.37
8081.673444396756,3,2,1,777013.06
4664.565365137159,3,1,0,248594.8
1755.9564989498838,2,1,0,67856.58
3206.0036243086024,1,0,1,61178.33
8821.40175098945,2,1,2,685069.66
2156.0557541899293,1,2,0,51153.42
973.0068754387901,1,0,2,29326.78
5870.3889393169475,2,2,0,278831.0
695.9284059182992,1,2,2,33979.39
9120.484221125189,1,2,0,202907.68
5078.671100816626,1,2,2,252299.16
2448.989498417189,3,0,2,216492.65
9694.769718978285,1,0,2,329435.36
4468.165766126204,1,1,0,77709.35
3296.744062881741,2,2,0,150535.71
5466.584966017841,3,2,2,948471.21
7673.406777854929,1,1,2,319453.19
6322.1302876776945,2,2,2,661280.18
9803.315594307645,2,2,1,647138.79
7104.82558988135,1,0,0,107933.58
6519.337418674327,1,0,2,203893.56
6069.960958457633,1,0,0,78716.9
9870.356453874041,1,1,2,391022.19
503.4963501941817,3,1,2,62520.2
5474.234047280413,1,0,0,69115.99
1816.0614355558691,2,2,2,195606.8
3920.4521762817826,1,1,0,71479.89
3789.7002428916835,3,2,2,615029.43
7596.3775794354115,2,2,2,788114.66
7104.324759914089,3,1,2,910857.78
4037.7759535546625,2,0,1,189042.57
9304.800808431492,3,0,2,901248.51
9644.458614342624,3,1,2,1045098.13
7895.012259068578,2,1,0,291791.23
519.1133535000135,2,2,1,34612.29
8278.544237411113,1,2,0,185192.75
8921.070511542157,3,2,1,855542.68
9142.904181019307,2,2,1,596451.44
4160.456972454363,1,0,1,91175.29
1113.3169665795774,1,1,0,18621.29
5123.604054535993,2,0,0,156713.3
5878.919369138854,2,2,1,412115.03
8705.15261781342,2,1,2,720738.36
7498.209506863733,1,1,0,130718.74
8713.409056454457,1,2,2,505469.49
4347.025536981832,3,0,0,176917.49
5399.288258708131,2,2,2,598893.32
5990.723771485426,3,1,2,685983.13
3697.55985160994,3,0,1,223287.67
1713.3161593075708,1,0,2,52055.62
9246.012559137764,1,0,0,136837.84
5860.870908920959,1,0,2,180472.04
7185.372035521653,2,2,0,342248.07
1605.1169180042216,2,2,0,73453.77
9439.115870455169,3,0,1,547703.54
1809.6323788922236,3,1,2,239741.96
3070.9025618349087,2,2,0,141899.0
7374.837491088114,1,1,2,247801.37
8275.474036025917,1,0,0,118288.69
5750.591551355137,1,2,0,143174.46
6816.452155519928,1,1,2,298729.76
1656.1893013987512,3,0,2,168286.29
3284.7907157359123,1,1,1,83063.78
3028.9595301104882,3,2,0,215452.86
1657.7979678151196,3,2,1,162106.0
878.2142814926536,1,2,1,30011.85
709.8297430364739,3,0,0,28314.64
8744.258787119095,3,2,1,877808.42
4153.023795982953,2,1,0,157381.17
747.1143686589851,2,1,0,25310.19
2202.6392385090735,3,0,2,205084.77
6082.602190242927,1,1,1,142431.86
8524.629844778323,3,0,2,813256.51
529.6187033823553,1,2,0,10511.2
8118.045267414809,2,2,1,547274.1
5366.50691269754,3,2,1,547077.51
7289.638829340482,3,2,0,483977.27
2450.31150440043,2,2,1,166800.42
4445.599080967098,3,2,1,484995.53
8347.70593823896,2,0,2,554308.85
8934.739866445656,1,0,0,133991.36
4570.481493605852,3,1,1,336508.78
9185.905491320842,3,2,2,1476386.65
9695.987648220043,1,0,1,221569.21
7414.977959162576,1,0,2,232184.1
5214.023468221686,2,1,0,219048.87
4479.354420374672,1,2,2,226189.77
6945.263732533484,2,1,0,273717.24
9557.825990221727,2,0,2,630614.15
7134.705325453004,2,2,1,483585.43
7469.972447511565,1,1,2,278012.77
7477.022751021538,3,2,0,540739.6
6245.21785216453,2,0,2,377839.64
4016.3173581288,1,2,2,227438.79
5106.9493841455505,2,2,0,222687.58
1330.502119398652,3,2,0,93495.47
9286.479340054051,3,0,0,411159.97
8800.382553327667,3,0,1,574796.47
2974.7129367131765,2,1,0,109246.55
9330.042709543146,3,2,2,1362548.11
1126.9548275368593,2,0,2,72837.39
3443.981773932464,3,2,2,513313.49
5579.249752454534,1,0,0,77458.64
5339.726848565811,1,1,0,103689.16
1898.8527316950335,2,1,2,146707.73
4256.994477254512,2,0,0,119293.82
9335.085124097117,1,0,0,129723.69
8512.928359572168,1,2,1,275769.06
107.59721280721506,3,1,2,12874.42
5505.021813904361,3,2,1,538007.3
4760.851707426773,1,2,1,163721.0
3836.7121770579542,1,0,2,138266.16
2740.1088126341047,1,1,0,50485.02
3927.2477138683503,2,1,0,139816.51
1869.4542541685698,1,2,1,60620.84
7268.253730841891,2,1,2,554174.18
9680.00729625075,2,2,0,423520.96
7734.314402751948,2,2,0,360366.88
6395.325137093495,2,0,0,188195.77
8850.089386765287,1,0,1,184814.8
3955.8575600847125,3,2,1,393113.94
6369.470085606168,1,1,2,247780.0
784.5448910910673,1,1,0,13609.36
5132.077781460908,1,2,0,118413.75
5188.772527998093,3,2,1,498605.77
2291.2449180475414,3,2,0,157693.08
7324.8522921781205,2,2,1,518727.7
3866.834804780007,3,0,0,163893.29
6558.114437710821,1,1,2,257179.2
9908.706194871647,1,1,2,369671.72
1155.3527975075035,3,1,1,92808.85
5798.053203121556,1,2,0,146382.54
4190.147628996844,2,2,0,196195.38
7306.206173704205,1,0,1,144188.3
5265.819761861113,2,0,2,337484.93
2343.6691986727506,1,2,2,128437.49
8337.140992385801,1,0,2,263835.84
2706.702398365414,2,1,0,95711.6
2263.2845255838674,1,2,1,80230.98
4838.931770981802,3,1,1,399610.1
7754.994525432196,2,0,0,242291.96
5591.801961990114,2,1,0,205949.08
6258.730491950405,3,1,2,808489.08
4291.0285707234725,3,1,1,346678.21
6201.594887217504,1,2,2,359460.09
8916.33818199414,1,0,1,191220.92
5027.097747900811,1,1,1,120231.0
637.1968585619162,3,2,0,47596.23
5674.232170996374,3,2,1,573788.08
4850.255965030995,2,0,2,323196.45
1759.347467586789,3,1,0,93422.93
3737.4301441801895,3,0,2,324625.0
9756.593171673438,1,1,0,172095.7
2088.5786992522817,1,2,0,52249.32
2407.1441787051435,3,1,2,286368.65
8954.859584306094,2,2,0,400449.45
6729.392669122794,1,1,1,186408.7
4420.576053237703,2,2,2,528653.94
9562.301503258865,2,2,0,441492.71
6995.197520602923,2,0,2,450733.47
600.6742014540137,2,1,1,30455.84
8595.84398957732,3,1,2,950630.66
5909.409740154874,1,1,1,158272.56
6124.672649772631,1,2,1,224372.27
4827.005920466744,1,1,0,83385.12
9261.378039560705,2,0,2,650088.12
5073.05014137547,2,2,2,527717.96
8006.015667280287,2,0,0,252235.85
6130.27840137728,1,0,0,96047.92
5580.548820698363,2,2,0,267335.18
5868.697976888254,1,1,1,150562.62
1095.0159623230875,2,1,2,96517.44
2415.7860423239963,3,2,1,215531.42
9498.88163877946,1,2,0,206913.66
2904.6851811418774,1,2,0,66739.42
4696.393657809318,3,2,0,313363.47
1837.3779300333279,2,2,2,169769.8
304.88015700241334,3,0,1,19979.15
5431.575419180995,2,0,0,148665.75
6510.507053343227,1,1,0,116264.26
2848.1024688250795,2,0,2,188206.34
2909.8103529508994,1,1,1,75843.32
6866.1976985274405,2,1,1,385821.03
837.2674986090357,2,0,2,50399.53
9970.398198783592,1,1,1,255562.81
6030.056340017916,3,2,0,400099.33
4189.753901150437,3,0,0,178039.57
724.6397781209671,2,0,0,21590.76
191.2353417714827,2,1,2,13492.71
8298.934938930484,1,2,2,414854.95
674.4888088533277,2,1,1,37690.07
1178.827425327972,2,0,1,48971.06
4522.249807002632,2,2,1,314438.54
9268.617612742819,3,0,2,872926.26
5189.940727586589,3,1,1,389730.29
8512.785598037302,1,0,0,112857.1
8631.115606654997,3,0,1,482606.24
3320.2064543328174,1,1,1,82846.88
2662.219106104924,2,0,1,117889.44
288.8828459008496,1,2,2,14769.1
8031.880936226162,2,1,0,302892.7
9866.723331482339,2,0,2,652730.32
9830.117020667149,2,1,0,382997.46
2662.0209262067,3,0,0,106401.34
6148.672683070048,3,1,2,762479.65
2571.481767266973,1,1,1,63817.49
8743.092043905053,2,0,0,244161.4
3793.236356384792,2,1,2,317351.64
4942.873523771225,1,2,0,118188.25
7117.882737853419,1,1,2,282045.31
9399.938858128495,3,1,1,680652.16
8302.344543671454,1,2,2,384806.94
1773.5716523731896,2,0,2,114881.48
4304.250782263852,2,1,0,155709.84
1256.84119469224,1,1,0,23202.14
5832.1823096604,2,2,1,388665.34
4992.908055718153,3,2,2,770031.01
4774.585884832703,3,1,0,260974.74
8728.251170629299,1,1,0,153145.06
7543.245117760338,3,0,0,347251.94
4676.93748037794,2,2,1,312337.98
4211.569456220748,3,2,0,271706.82
3675.4261920386343,2,0,0,113542.48
1050.5076738845266,2,2,2,102293.45
471.16212005077443,1,1,2,20428.23
7986.847413532849,3,1,2,1031501.3
3012.5723566121583,1,0,2,107167.39
1318.8261573540353,3,0,2,141283.46
4979.583953122941,2,2,2,534943.93
499.4155843669236,1,2,1,16444.92
5601.242359675641,3,1,0,297499.39
2015.9240900700895,1,1,1,53113.0
6081.02708740383,1,2,0,144838.0
7660.587761873403,3,2,2,1174595.38
5334.414385364576,1,1,0,99363.91
5710.946831997332,2,1,2,467482.43
9490.676058621484,1,0,1,216344.83
2250.9075524905193,1,2,1,79583.73
1642.8284909863105,2,2,1,112008.55
2460.493291586596,1,1,1,70309.55
9352.781196325732,2,2,0,495916.07
4056.146469106869,1,2,1,122674.43
4999.632468131724,2,0,2,340548.11
7101.814852136366,3,2,0,499657.48
2443.0528271870608,1,0,1,49076.54
9540.124759888637,3,1,0,516959.18
2644.5971220189476,3,1,2,315466.35
553.8618579510301,2,2,2,55957.42
8675.456074588172,3,0,0,389770.36
1273.9158199824803,3,0,0,55225.93
1957.9591409427633,2,1,2,172126.77
4317.598371467986,3,2,1,405620.93
3520.315270648411,2,2,1,238345.42
8760.899950190118,3,1,1,686587.59
4188.888459447644,2,2,0,193682.61
7616.62318532474,3,1,0,383403.11
9923.249328693062,1,1,0,182021.21
2945.3764727353655,2,1,1,163953.46
608.3410521100005,2,1,2,47614.58
3481.7582478207114,1,0,2,120609.04
9787.996435177947,1,1,1,253005.24
3477.4953235109424,2,2,0,164695.2
2213.792620297246,2,0,0,64597.21
7527.182104810702,1,2,2,421973.78
8716.27094545248,1,1,0,154893.07
8433.357501440483,3,2,1,862173.5
5764.764659615763,3,0,0,244033.28
2439.0706910872295,1,0,0,33700.86
1279.923189464702,3,0,1,84961.41
5188.185960601748,1,1,0,78493.73
7730.726347971534,2,0,1,297360.96
3419.047564839146,1,2,1,127748.99
6961.752059625121,1,2,2,382560.92
7646.410655971428,2,1,2,581270.55
9153.436527822128,3,2,2,1392105.68
6832.091186714369,3,0,2,596907.89
6710.994295747065,3,1,1,498928.97
393.7301807560898,2,0,1,16886.62
3369.3950912545365,3,2,1,326732.84
3375.502057558031,2,0,1,142026.82
6359.964453793781,1,1,2,251260.72
6906.759202390969,1,1,0,120231.37
1456.6023218005555,2,2,1,93914.42
627.7008606205002,1,2,2,33890.22
7620.908639459247,2,2,1,570648.17
9816.105591443877,2,2,0,477484.07
6691.341136007373,1,0,0,105048.04
5266.015093950067,1,1,0,90521.52
2998.7732222266523,2,2,0,145777.05
5139.186888474847,2,1,2,436776.45
7997.285268188658,3,1,2,972397.27
9830.596314092136,3,0,2,895872.94
8895.936537187294,3,2,0,677617.35
9475.227841151514,2,0,2,582270.29
5787.338088639005,3,2,1,614087.15
7173.323604332335,1,1,0,129772.99
2971.38013073825,1,2,2,172593.14
9397.572496359046,2,2,1,659689.35
9824.09284260929,2,0,1,411737.99
1984.1762068565693,3,2,2,296324.56
875.5973212806614,1,1,2,38277.09
8399.776786647635,3,1,2,974070.6
970.5440723995754,1,2,2,47808.36
1397.133677538453,2,0,1,55742.81
280.637814498995,2,2,2,28062.42
9146.319790298645,1,2,2,495801.54
3896.5757613038586,3,2,2,582691.43
397.64570954144966,3,2,2,66232.18
4526.685439208288,3,2,1,476255.14
8790.318174674045,2,0,0,255314.54
9961.474130879082,3,2,2,1683160.34
7955.949273806347,1,2,1,247291.11
4123.534384458531,3,2,2,668530.49
9620.213261906028,2,1,1,519411.84
8313.119163491427,3,2,0,551419.29
2415.8753246642477,3,1,1,176378.63
7636.8578003805105,2,2,2,825859.74
5112.859284737168,2,2,2,560174.62
9644.449334104598,3,0,1,563391.57
9415.519128660453,1,0,2,274831.52
1983.1239522926924,3,0,0,86245.12
5168.406699232012,3,0,2,443309.11
5347.058798100208,3,1,0,291902.03
7873.700043675688,2,0,2,520731.43
9214.984651696945,1,2,2,521025.66
4365.952898119014,2,0,0,136217.87
3928.611223185622,3,0,2,356169.66
9997.026040106868,3,1,1,719584.25
2969.301595645996,3,1,1,218645.31
5509.288922433861,1,2,1,209422.8
1026.935592230035,2,0,0,32611.53
2709.3889695904313,1,1,2,109692.79
8796.787064420905,2,1,0,329670.49
4532.255443295882,3,1,2,545452.92
3100.9162853298317,1,1,0,56479.46
8544.031625560121,3,2,2,1389445.96
6928.373425780391,2,1,2,562002.78
7989.007399480799,1,2,1,276668.87
9931.374597582042,1,1,1,241304.6
9169.044920618393,2,0,0,260051.15
4430.788031092298,3,1,1,351418.77
8820.39716812077,2,2,0,371140.0
383.41035893235977,1,1,2,16300.61
2456.694832451734,2,1,1,132894.89
2102.4716619699657,2,0,2,142706.96
562.2090554322415,2,2,0,26831.59
3100.2553505545666,1,2,1,105346.66
365.71704174707116,3,1,1,27774.9
3782.999515621646,2,1,2,332994.66
4123.6048494650295,1,2,0,94988.64
6480.950050923843,1,1,2,249060.7
7552.192639854789,1,1,0,150667.69
1463.7978526128122,3,2,1,151632.98
2281.9884913310716,1,2,1,68463.56
5268.76083583431,3,1,2,612409.9
7442.480795112082,1,0,0,119951.25
5334.838584575162,2,2,2,535530.83
1311.6243970816952,3,0,2,115210.68
5391.972129620826,1,1,1,147743.72
7413.215323081387,2,2,1,518533.38
8119.668908437057,1,0,0,114131.75
3587.516303434344,1,1,1,98867.93
2781.0645757769457,2,2,2,316480.89
1667.1203051305563,1,2,2,80161.25
8199.728132526492,2,1,2,662259.55
9920.47534002716,3,2,0,673141.53
501.2531976158949,3,1,0,26774.3
1392.7612521806868,1,1,1,35080.43
4229.9288681758535,3,2,2,611260.51
3020.167400071521,1,2,0,74355.15
2159.005908698574,2,2,1,161485.87
1506.7880524849404,2,2,1,104470.24
1594.0961891517973,1,1,2,61438.53
1243.0232680485572,1,0,0,20015.5
8567.187663467113,2,0,2,553090.77
4705.489421814285,3,1,2,569150.26
8594.383416273997,1,0,0,132407.89
5799.102163329715,2,2,0,264849.67
3472.467630504385,3,2,0,237116.06
4023.584143392447,3,1,2,495645.65
9619.440018750842,2,1,2,810366.09
5628.9513060151885,1,1,2,201962.78
8320.456075953385,3,1,2,1007681.54
5603.597531715647,1,1,1,160052.59
6768.874402359004,1,1,0,115026.13
822.5797679310203,2,1,0,25819.51
4866.46272622542,3,0,2,482065.17
7991.3472256435325,1,0,0,104410.12
9912.550353965331,3,0,1,634535.07
7355.092096649624,1,2,0,170997.04
5375.2576890238915,3,2,2,832438.2
2404.4838570936954,2,2,0,104274.79
9735.182461701099,3,2,2,1466793.28
9077.938682605665,1,0,2,302815.9
6612.074124906879,3,2,1,614139.46
6463.587778355641,1,1,1,173817.51
5940.571326958931,3,2,2,932271.19
2357.6164546074433,1,2,2,120758.86
5891.322050859062,1,1,1,153050.57
9576.448395077336,1,1,1,261952.85
7305.763990815526,1,1,1,186266.53
3395.1542091895503,1,0,1,71170.46
7616.34059849738,2,0,1,303801.87
675.5860875397303,2,0,1,27621.28
8365.916554322019,1,1,1,210997.0
5044.038045027448,1,1,1,137072.97
2064.8121039822013,2,2,2,201816.29
9826.490429990916,2,0,0,272986.89
4316.35863590907,2,1,2,347148.12
1509.8036932640723,1,2,0,35001.0
5681.641644738682,1,1,2,232032.19
9059.094368830873,2,1,2,765498.46
100.03873930972868,3,0,2,10275.69
665.9664050402657,1,2,1,22985.54
6330.90029520348,2,1,1,349523.43
8069.952219645344,1,0,1,173634.55
3332.494503351025,1,2,2,163086.39
5464.414963719123,3,2,0,382083.75
2946.5599181397533,2,2,0,148363.83
8865.145452557634,2,1,1,417587.31
1121.3921494303158,3,0,0,49624.97
6508.5310486649705,1,1,2,259395.02
4489.885720445898,3,0,0,193743.49
4962.013716587866,3,2,2,837261.48
1451.7811100169984,2,2,2,147446.97
9805.13096150836,2,1,2,846952.8
8269.413527610996,2,0,2,522238.74
335.0170579728127,2,0,0,9001.9
1832.2059304415513,3,2,0,121312.03
8664.186263922576,3,0,1,536505.91
9239.726738168014,2,1,0,333768.62
1891.176075102116,2,1,2,142604.99
9402.390802218368,1,1,2,347015.91
9236.895989475463,3,1,0,440487.17
7801.3828412941975,3,0,0,334934.42
6449.000048384261,2,1,1,320913.1
1791.4438097207576,3,0,1,117247.91
4687.4852214945,3,1,1,402591.34
4684.95614140552,1,1,1,119877.2
7180.716430420977,3,2,1,671658.0
7907.696591122012,2,0,0,222237.23
2915.7819575294207,1,0,2,82877.79
5622.036503903378,3,0,0,247515.79
1989.9847568164228,1,0,2,55207.84
6165.740608538674,1,1,2,272106.92
1065.763017198447,1,2,1,33612.71
6429.882824747903,1,0,0,91379.95
8425.641246093706,3,1,1,656900.04
4944.506899304818,3,2,2,786072.72
2328.626081574578,3,0,0,95138.4
8327.98041491688,2,2,1,565181.16
2358.1597507927545,2,0,2,145388.17
1612.4949076151909,1,1,1,38801.23
1220.7868203724593,2,1,1,62136.16
6608.068197425267,3,0,2,633825.89
7725.134451525127,2,0,0,215128.6
2538.733920800897,2,0,2,156378.75
2453.966773415042,1,2,1,87229.81
5510.180995714216,3,2,1,584392.38
4585.22904031997,1,1,2,179154.04
8590.96001210368,1,1,2,341678.84
6535.449422384708,3,0,1,373807.86
2006.0771693607937,1,0,2,65643.89
6454.685614628031,1,2,2,360072.83
3082.080533630341,2,2,2,327663.65
9340.705433467334,2,2,2,875802.29
5866.132821346516,2,1,0,224252.64
7479.233546766133,3,2,0,522422.64
8044.918727742627,3,2,0,551009.27
7959.1828294649395,3,0,2,825300.47
5316.428022559474,3,2,0,347239.84
9253.2706482008,3,0,0,403045.25
9823.305401852243,3,0,0,426928.64
1759.6122124314682,1,1,2,76893.04
5190.623974224226,3,0,1,296324.51
1628.3729984519628,3,2,2,242912.57
1578.061641216701,2,1,0,59602.8
6822.745857618607,3,0,1,393954.08
9051.502651334242,1,0,0,125781.67
1116.1844599789615,3,1,1,84056.94
8429.639953257154,3,2,2,1339123.05
6927.96189076694,3,1,1,550875.39
113.60913226270631,2,0,1,4765.2
6407.31653349669,1,1,2,270827.53
8477.288279955601,3,1,1,702906.07
1367.6372501610758,3,1,0,77442.55
1497.353652265278,1,0,1,28938.18
7944.384779291562,3,1,1,617439.57
2110.847304728729,2,1,0,75301.33
5798.864488327164,1,1,0,115870.6
4656.745618369829,1,2,1,161596.4
6969.7095941492125,1,0,1,149833.82
2672.263430941504,2,2,0,117441.32
4540.646972541542,1,2,0,104159.23
6223.023942228891,3,0,2,619232.01
7067.665994948167,2,2,2,705119.04
5546.6601997593325,3,2,2,875062.82
8277.845505570618,2,2,0,373393.35
1316.942362760902,3,0,0,55427.37
6478.69307217592,3,2,0,455810.68
1263.8105866803458,1,0,1,25398.37
2751.4194735431456,3,2,2,443888.2
7057.411272854271,2,2,1,462961.5
7335.606918118783,3,0,0,322691.28
2880.267046795132,1,1,1,73312.55
5811.143666810199,1,1,0,106331.23
6568.789612555959,2,0,2,409752.66
2909.763891645436,3,1,0,157208.89
3359.034515841639,1,1,1,84082.26
2501.1763494865745,1,1,0,44861.13
3609.150296132372,2,2,1,259115.66
5842.681226460264,3,1,2,641933.66
5967.131258941819,3,0,2,589736.89
7507.483748174188,1,2,1,258684.56
9748.448615550562,3,2,2,1492057.69
9997.562619816319,1,1,2,387247.89
2817.2559038926306,3,0,1,189234.64
4361.716109098718,3,1,1,376600.77
3817.599463492538,1,2,1,149248.38
1498.2396917763547,2,0,0,45010.09
8219.358352329495,1,2,1,297406.42
5993.692973290306,1,1,0,107597.22
8083.661389845403,1,1,1,202528.95
1293.972783887998,2,1,2,111957.15
811.3335159372897,1,0,2,30150.14
9568.849799120335,1,2,0,229172.97
8322.244321687242,3,0,2,775049.36
9684.139403772717,1,1,1,249654.89
7373.654664661313,3,1,2,925800.41
8312.690747763758,1,2,0,189450.88
2292.8974425939,1,0,1,50936.86
1824.1781628651067,3,1,2,203437.09
6847.854726447879,3,2,0,523910.28
6884.812526562791,1,0,0,97034.16
1463.5867591743727,2,1,1,86774.3
7669.49837866782,3,1,1,603864.83
2610.1123484421655,3,1,2,299885.53
836.570072462442,3,1,1,69310.1
9153.890037237017,3,1,2,1045455.76
1673.5192427423592,2,0,2,105451.1
5933.133613862281,1,0,1,110894.61
1589.2779636452556,1,1,0,29231.56
3137.238385420408,2,1,0,120210.63
8972.850306802617,3,1,1,729981.82
2438.4905658561506,2,2,2,242552.32
956.1206238525231,1,0,1,21156.81
7761.546832224924,2,0,0,216219.23
7366.349366366965,3,1,2,959614.94
1490.9476387821928,3,2,1,164246.09
3648.2532532428268,1,0,1,78461.72
1239.6301055020258,2,1,0,43887.64
5880.138321517078,2,0,2,362388.66
9478.694998008994,2,0,2,528582.29
3011.5881017493252,3,1,1,227429.06
7545.250562593404,2,2,1,492885.34
7225.482720647436,1,2,0,152163.69
9904.07146373867,2,2,1,678889.93
8647.297887651977,1,0,1,191159.21
6136.464208002016,1,0,2,204677.08
5389.495538604542,3,0,0,229991.39
6226.870883321723,1,2,1,219008.39
2666.166204442086,3,1,1,216111.55
9323.36387163648,3,2,2,1512510.58
7363.590806586569,3,1,2,948831.4
3380.0334998305707,2,2,0,157450.9
1592.954803719008,3,2,2,253885.03
3354.802024531962,1,1,2,149490.99
5182.936607973406,3,1,2,593748.42
3779.05685700503,1,2,1,131140.88
4020.953500875748,2,2,2,350409.37
8458.156443145574,2,1,2,728517.17
7645.916322117767,3,0,0,349311.28
1732.8871691708825,3,0,1,101795.46
1648.251697282924,2,2,2,175355.11
595.1690266348339,2,1,1,30834.43
776.8446811318847,1,0,2,23268.56
3093.7738549400638,3,2,0,217199.85
2806.0008327852274,1,0,0,40095.6
506.6985350919907,1,0,0,6942.03
7390.954998751879,3,0,1,497000.07
5612.176090278515,1,1,0,103095.84
414.53846164618795,3,1,2,51112.84
1116.0863504769845,1,2,0,28341.97
1871.9282383682712,3,1,1,147289.27
5966.925440987971,1,0,1,129094.7
5390.4688477807495,3,0,1,341921.34
6086.942862936484,2,1,1,313916.64
8622.935380874662,2,0,1,375840.19
1639.2260723102333,2,0,2,103693.97
2559.6177069192922,2,1,2,189262.52
4238.792324467063,1,2,2,213508.24
1361.96908189309,1,0,1,26769.58
8527.467754236104,2,0,2,495319.3
1257.7242509625783,1,0,0,16161.5
9015.30537297833,1,0,2,262677.78
7248.258925536297,2,0,0,233985.57
9482.448449692558,1,2,2,439521.09
6140.6031589907525,2,1,2,461914.69
112.25028545077343,1,0,0,1726.72
9447.979800874084,1,1,2,363453.96
1675.6825675796163,2,0,2,101297.97
312.08751249672866,1,0,0,4573.81
199.51507499551917,2,0,0,5946.22
8335.328154318855,2,0,2,484231.67
520.4674712848441,2,0,1,22017.98
2777.35700428303,1,2,2,138344.5
1409.863231402175,2,1,1,76648.93
3347.929372600714,1,0,0,50876.6
4948.336832761113,1,0,2,159451.73
462.17981637718157,1,2,1,14431.48
7413.5192238625805,3,2,0,549468.98
1424.4762070647084,2,0,2,95575.35
9078.503490493518,2,2,1,625726.18
1910.2128947488793,3,0,1,108206.79
3967.4377217684696,1,0,1,85675.03
3628.500369288153,2,1,1,195179.43
3235.51899682501,3,2,1,325276.36
3215.872405647426,3,1,2,394551.81
2822.7612438454903,3,0,2,265239.16
1982.516012779266,2,2,2,204264.17
2861.942705837427,3,2,2,444993.43
9670.029334941242,2,2,1,660395.23
4437.640717033012,1,0,1,90873.19
1968.5935875254506,2,1,1,89827.2
3179.2301081713827,3,1,1,242897.44
9723.494038430987,1,0,1,193974.52
9847.844417883736,2,1,0,343150.87
4702.764486069526,2,2,1,337210.3
8459.407123479272,1,0,1,188876.97
226.40477425627466,1,1,0,3699.9
2790.2998076078484,2,0,1,114196.75
1984.371344189393,3,0,2,179501.03
1219.6580513002057,2,2,0,54145.29
1991.5514455125474,2,0,0,53766.76
3007.3052223975633,2,2,1,201209.13
6538.0941762094035,1,1,0,125474.99
227.69369567405818,2,0,2,14038.9
6933.801256204076,1,0,2,238561.65
6346.378732527928,3,0,2,623697.17
1733.7677603866996,3,0,0,73773.98
8536.590876753731,1,1,2,354376.57
932.5932779803173,1,2,2,48367.93
4425.940188975334,3,2,0,298343.74
1578.0467721226591,2,1,1,84821.78
3909.8344549417857,2,2,0,188609.15
2910.9725927705804,1,2,1,98317.08
4026.5342670508094,1,0,1,81882.16
5331.668233753776,3,0,2,554273.38
3252.705209825965,3,1,1,274723.89
9807.574444657666,1,2,2,558710.78
6089.971178882411,3,2,1,556064.83
650.9871036178914,1,2,1,23644.11
7237.536323323447,3,0,0,351983.82
3648.3994968491056,2,2,1,240866.73
4217.379147034778,1,1,0,76844.47
5291.187609229705,1,2,0,133223.22
9424.429275481032,3,0,1,573521.09
2098.3454197442825,2,2,0,100811.39
2462.1379543331077,3,1,0,126668.02
2160.303624673782,2,2,2,233224.82
4108.230419283485,2,0,0,108421.61
8269.090232105362,2,2,2,847244.83
4610.044570963197,3,0,0,196254.42
1691.7815199341287,1,1,2,69624.67
508.24467394385465,1,2,2,28604.07
7346.580038322192,1,0,0,100365.36
991.92346420995,1,0,2,33727.98
9686.312570449845,1,2,1,315564.44
6233.037225831164,3,1,1,455644.32
4763.041172794129,3,2,2,728442.44
5473.764562941195,2,2,1,371211.59
7370.161095059889,2,2,2,773669.49
4131.193890051616,3,0,1,283347.73
2044.5639475284877,1,0,1,41247.67
1224.324244931109,2,1,2,97441.27
6599.324115652329,1,2,0,164609.44
5348.91387080584,2,0,2,345399.29
3220.097075926513,3,0,1,188409.21
8528.90561470897,2,0,0,235193.0
5246.956212998753,1,0,2,176324.86
8726.543289868781,1,0,1,193807.43
8482.411622416521,1,2,0,193372.83
7607.597246951126,2,0,0,229223.46
4581.584659488827,3,2,2,694543.82
7175.405258142103,2,0,1,319104.72
4636.92832494832,1,0,1,108954.08
