area_sqm,tile_size,location,quality,cost
563.6503771015797,1,0,2,419153.64
997.9694506840059,0,0,1,341832.14
685.5509408362504,2,0,1,496597.97
682.2790674517254,0,1,1,292481.32
801.0177247416116,2,1,0,696005.69
384.579864325364,2,2,1,427841.02
947.8831096213306,0,2,0,476099.43
763.8215560250893,2,1,1,793093.24
1017.7631990045675,1,2,1,890897.39
512.5366627547946,1,1,1,326631.09
411.66293133388245,1,0,0,182904.73
232.88152088417795,0,1,0,90798.42
1125.8825390011182,0,1,1,556559.44
1038.080777313935,2,0,2,1132795.03
706.8265497364498,2,2,2,1066024.62
294.3086260770196,0,2,1,167760.2
736.2989042332514,2,1,1,684581.87
971.0988672850871,1,1,0,537731.31
609.1556392439848,2,1,2,756701.51
1115.389428437295,2,0,2,969903.32
721.5363249433498,1,1,2,563190.6
303.3594796222959,0,1,0,130999.74
956.0734587239122,2,2,0,933069.53
472.4408959378851,1,2,0,367368.63
150.61291349479004,0,0,0,45330.4
549.9057846381613,1,0,2,354457.06
624.0076753202891,0,0,0,178826.92
716.3840430314059,2,0,1,524181.86
178.47578108238278,2,1,0,134293.42
908.1270253236142,1,1,0,451011.29
545.8980432244737,1,1,0,304139.78
680.2667093670225,2,1,2,850155.59
1087.2915694588764,2,0,1,702432.62
156.58505342429274,0,1,0,62389.58
1049.480475184676,2,0,1,806553.72
618.8217177206376,2,2,1,804936.17
1010.8705586427031,0,1,0,387853.08
927.979955921764,1,2,0,623577.43
412.5816024156511,1,2,1,322961.77
1088.7099343107354,0,1,0,394573.74
738.8070559050758,1,2,0,469529.15
730.8173151130438,2,0,0,437987.88
40.67774878570141,1,1,1,24799.61
350.52265461895337,1,1,1,195976.04
926.7737306134411,1,1,2,717880.43
700.217933621341,2,1,1,648793.69
225.78500161999435,2,1,2,300711.13
610.5841365669354,2,1,1,545605.18
825.1034156470472,1,1,1,504613.01
225.75738133116403,0,0,0,76228.96
1089.1479000304198,0,2,1,618212.0
789.4149835244376,2,0,0,444179.95
471.86926576881376,1,2,2,576775.69
429.14959900154037,2,2,1,508054.69
1071.75761300455,2,1,1,1032474.15
222.24615779955283,2,1,2,231892.06
112.26820826477903,0,0,2,53256.15
654.1611097454311,0,0,2,323165.73
939.7113488907121,2,1,1,973948.71
996.4025366107979,1,1,0,567468.33
534.3256813122674,2,2,2,833032.45
299.0447158073208,2,1,1,295242.37
857.579230974476,1,2,0,576629.26
1033.3720441870773,2,2,2,1845770.24
150.60653232218985,0,1,1,73334.43
173.82920153375156,1,0,0,80042.22
568.7209988017403,2,2,0,651703.74
619.9442732225168,2,1,1,588445.02
150.92301088805777,1,1,2,121466.94
374.903306677769,1,0,0,177786.96
489.9033723718431,2,2,2,758267.6
442.9154492424135,1,2,1,349141.15
630.6248996158854,0,0,0,205968.41
262.44093111729364,2,2,1,321624.52
1088.3157838873033,0,1,2,623845.44
701.8100188155257,1,0,1,324586.76
961.9251784908087,0,0,0,290994.9
1102.1418159166087,0,1,2,574933.47
392.43132650629894,1,2,2,442875.63
72.22848771226488,0,0,2,32847.85
31.109605650588342,1,2,2,36025.03
416.66354362998044,0,0,1,128741.29
680.7818706004236,2,1,0,572793.37
104.9231951854753,2,2,0,108393.99
407.3012315349843,2,2,2,655287.0
753.0362320668611,1,1,1,529532.74
939.100842302977,0,0,0,274318.24
811.1834694415336,2,2,0,829734.6
812.8954612556067,0,0,1,336361.16
502.50510092901277,1,2,2,513022.93
691.350030832306,1,0,2,439252.37
1054.2465051186966,2,1,2,1286088.95
337.9577836285334,1,2,0,235194.35
1061.407818315079,1,2,1,905201.59
85.1837892860984,2,0,1,56591.89
764.8364054448272,0,1,2,408728.79
204.90860489448735,1,0,2,148461.76
1006.5345582482122,2,0,0,683232.77
276.84229645327434,1,1,0,149642.58
552.7902470938282,2,2,0,580776.0
934.8316560035734,1,0,0,439272.6
1075.4351859073815,0,2,2,755301.47
936.4931713292458,1,2,1,712463.77
713.1187518871491,0,1,1,327012.34
1027.9111830472916,1,0,0,480026.73
263.0800140944634,1,2,0,207130.0
302.10710322721206,0,2,1,200844.54
469.8104151983464,2,0,1,359909.04
750.448241105214,0,0,1,229480.71
553.4981512888103,0,2,0,302885.69
828.6056038341842,0,0,2,364248.58
83.85910799181032,1,0,0,39115.42
960.7076119731822,2,1,0,812000.92
137.0918731632645,1,2,2,156370.62
1041.9838430200589,0,0,1,371771.23
109.69459481699478,0,0,1,37721.26
910.8710994806138,1,1,0,529875.98
812.0600276867173,2,0,0,510725.43
287.56423756459606,0,1,0,100221.18
670.211677412369,0,2,1,393543.19
289.69732297539224,0,2,0,145148.01
1085.472076179104,0,2,1,627935.45
382.3389159362739,0,1,1,180615.74
291.61061171081184,1,2,0,213421.59
666.8101350412572,1,2,2,774438.97
1037.9073163492928,2,2,2,1608808.93
897.3687586340614,0,0,2,388805.64
1020.543488666525,0,0,1,377919.01
1030.5508277692525,0,0,1,324330.63
184.81879818022597,0,0,2,89368.3
722.6488618741237,1,0,1,388512.92
1128.5346087710125,0,0,0,308028.28
72.07677629325224,1,1,0,37982.13
1028.5364879193012,1,0,0,448357.43
676.2923062369119,1,0,2,480265.13
388.3908332591641,0,2,0,205176.7
1017.7487537792973,0,2,1,633468.6
920.7169519393783,1,2,0,636337.18
172.49095619604344,0,1,1,83963.19
59.51347285569603,1,2,1,45153.14
1069.8048468904992,0,2,0,558909.23
617.5999146232534,2,2,2,981068.72
931.8333756017693,1,2,1,813178.54
338.0923078062738,1,0,1,187260.56
805.4012363178934,2,0,1,707267.76
1172.4511254118433,0,1,0,471382.14
1090.093289937347,0,0,1,368073.3
519.1334408956726,0,1,1,244776.37
1014.8071969461091,2,2,0,987329.09
141.93277016495244,0,0,1,49020.85
127.41395128606075,0,2,1,80274.58
370.724497470412,2,2,1,447708.32
428.41303609297506,0,0,2,207486.62
541.1412384114956,2,0,2,505922.94
366.2321876852223,0,1,0,147906.58
212.23112812684164,1,1,1,145883.3
980.7712189319482,1,1,2,805831.13
157.2205205293514,1,0,2,101498.31
830.5358897072606,0,1,0,303623.78
835.1828069121972,0,0,1,291938.69
1016.2762530210018,0,2,2,751372.73
783.7990835969235,2,0,2,688705.57
815.9219987456074,1,1,1,548553.57
723.3866468949022,0,2,2,609424.8
1059.259655392986,0,0,1,434468.97
942.3916400781482,0,1,1,420897.88
1056.378498354458,1,1,0,608305.4
439.26693505344116,0,1,0,184941.13
149.1562641579367,1,1,1,96144.14
159.8011456645976,2,0,1,124020.25
751.5331803571044,2,2,1,920910.79
345.42951127038197,2,1,1,317314.18
1111.3509135236548,1,1,2,975271.63
202.82167482596543,2,2,1,274254.87
438.6231567353656,0,0,1,168501.91
225.68430933488548,2,0,1,169206.95
379.21173629839984,2,2,1,539407.13
592.6974111766596,0,1,0,226618.06
673.8903388838448,1,1,0,387114.24
974.6218507444164,2,2,2,1389855.52
743.7474910175926,2,1,1,715354.98
413.30665218889357,0,1,2,230537.99
934.3769094974303,2,2,2,1619140.03
734.7015168243926,0,1,1,331070.66
744.0355662704512,2,0,2,619274.29
464.96249562979403,0,2,2,344443.38
1068.5647640207803,0,2,2,781207.38
240.8118326454133,0,2,2,186772.56
418.63962392110096,1,0,1,237766.77
547.008081451668,0,2,2,432918.8
1194.008010461972,1,2,2,1394906.74
534.644778826597,0,1,1,252238.46
704.3903592543444,0,1,1,329494.35
826.8739297146996,2,1,1,787308.09
361.4185313656687,2,1,0,291547.88
644.8689979719903,1,0,1,287862.76
460.3291712893571,2,2,1,525285.11
659.8818679661368,2,0,1,490211.19
1184.861611479017,2,2,2,1988240.48
77.19461917201741,2,0,1,65033.35
944.1519195319098,0,2,1,583139.95
537.7856587337378,1,2,1,465710.27
338.73502097317294,1,1,2,269115.14
736.1795492562258,1,2,2,805734.63
171.05722657057368,0,2,2,124824.85
1114.9846520576352,2,2,1,1428348.51
220.9507509069308,2,2,1,256809.97
1145.3094738701097,0,0,1,443877.04
708.9909521753563,1,2,2,790406.75
627.1343918612641,0,0,1,239208.26
831.391811924122,2,0,0,603410.11
747.2002329001048,1,2,0,515587.98
541.8144157171505,2,1,2,643034.28
953.6941418083486,2,1,2,1093195.14
416.08195909913275,0,2,2,325051.95
536.171211344723,1,1,0,324953.12
877.5805800461552,0,1,2,446410.22
931.3839627217685,2,2,0,947617.06
907.5237391497122,0,0,0,304539.11
611.6121891822902,0,2,1,405588.95
462.77829185252307,2,1,1,444361.0
157.98272423899266,2,1,0,110525.56
851.5593719524466,2,0,0,545771.09
1091.7577996764242,1,1,1,725359.47
481.868282750831,0,1,2,258984.54
89.8591105803998,1,0,1,54904.59
249.1055980042374,1,0,2,168334.79
392.7628306163887,1,2,2,430675.22
994.2603768088136,1,0,1,512437.62
626.9937717242409,1,0,0,273341.01
296.57775188873234,1,0,0,138967.12
850.4781157866877,0,0,2,365311.64
865.0214753092939,0,2,1,492661.21
546.4327185077431,1,0,1,251783.29
1079.680131647925,1,0,0,488002.07
820.3647403887037,0,2,0,447421.31
1002.9559470460407,2,0,0,609823.46
1025.4033033862559,0,2,1,573956.07
351.1149316260054,0,1,2,212667.2
733.324784620433,0,0,2,326564.23
202.0675502028491,2,1,1,217060.14
481.57709749339443,0,1,2,295481.4
502.40859471205374,2,1,1,446939.15
603.818265098598,1,0,1,330781.03
362.03000070491703,0,2,0,207304.35
1007.199114961156,0,0,0,258367.98
614.5005511219128,1,1,1,373169.73
55.33269033798619,1,1,1,36115.19
559.5587552454166,0,1,2,361597.16
1142.020156685665,0,2,0,547630.97
936.1438979885227,2,0,1,717993.17
1034.8758794039386,2,0,1,795795.26
1175.803151862644,0,2,2,910883.32
653.7886951301502,0,2,1,372484.55
723.3371115985298,0,2,0,360626.15
196.24110428227996,2,2,2,289324.32
442.46745428378387,0,1,0,164718.55
290.07012457151666,0,0,2,133356.21
727.8244417400651,2,2,2,1042813.46
362.9179743187093,2,0,0,209457.63
188.1473166776754,1,0,1,104045.52
747.7313177962494,0,1,0,285183.65
773.0596716930621,2,1,2,911643.63
1124.1966425149456,2,0,1,750454.79
561.4500861468953,1,0,1,281888.54
366.16137862077096,2,1,2,480873.17
688.881656986206,2,1,1,696623.27
361.4966862071354,0,2,2,262649.29
402.20956254824875,2,1,0,323881.8
623.4554481416794,2,0,1,457237.58
846.2832052253568,0,2,0,428189.79
26.047170643128723,1,0,2,18321.86
1012.6590921256028,2,2,1,1105321.24
384.8593347195571,0,0,1,133314.32
161.50289936669753,1,1,1,105156.57
176.55047272584497,0,0,1,65035.28
1155.9675552046178,2,1,1,1124967.92
955.7086158096773,0,2,0,490410.77
1048.8838077502821,0,2,0,505821.76
606.6129492727536,1,1,1,355960.0
930.5999661115928,2,2,0,1058951.0
97.26016470140719,1,1,1,55228.51
426.2004966580007,2,1,0,336721.78
171.70051632710195,0,0,1,60079.16
416.1296194910262,2,2,0,441582.93
484.4500888575226,1,2,2,486443.04
267.67108277822024,2,1,0,226627.85
757.3759548644364,2,1,0,571757.01
664.6027060115406,1,1,2,540119.82
1014.5549361410732,2,0,0,679142.42
417.90380208431793,0,1,2,251878.18
598.2769048713727,2,0,2,611440.3
379.99271262858355,0,0,1,137515.64
927.7508038326016,2,2,1,1203996.8
459.04505069483497,0,1,1,199796.84
662.8636534195907,1,2,0,454806.33
190.72493473286306,2,1,1,197798.24
1191.011116365765,0,2,1,674005.35
955.4508505791607,0,1,2,553110.09
909.9763721108733,2,2,1,1224782.73
1048.2295453115287,2,1,0,885341.09
334.6450841952666,2,0,0,207805.65
285.6693504251174,0,0,1,108766.06
435.56250471092505,0,2,1,241055.62
896.451271370444,1,2,2,894076.59
814.9161979785054,0,2,1,465835.58
174.28023042433347,0,0,2,77474.56
1032.8777325282913,0,1,2,630356.88
1175.959082824769,1,1,1,786687.83
993.3613668946301,1,1,1,554152.75
137.4075659660162,2,1,1,126751.77
603.7893470385,1,2,0,424531.25
568.1115420847386,2,2,2,899396.39
1046.7279777161784,0,1,2,596032.82
845.9932646946904,1,0,0,381013.43
369.7852988607423,2,1,2,374912.65
279.9715154770709,0,2,2,194786.86
1185.244235106861,0,1,1,505209.56
614.2184965281634,1,1,1,429249.39
350.204571380726,0,2,0,187042.4
348.2256800692245,2,1,2,435125.04
84.3146420832979,1,2,2,95425.63
920.3385876602534,2,1,1,912833.19
1108.7368684345663,0,2,1,656837.38
456.1568257420164,0,2,2,355768.46
141.01947501673988,2,1,0,115162.56
401.28513289236054,0,0,2,190115.67
859.4029228886945,2,1,2,1052793.34
223.41612020218463,2,1,1,224220.14
537.645287259912,2,0,1,458008.37
213.3288527769526,2,1,1,217552.68
1100.2470902008122,0,0,1,340828.55
250.06020598194314,2,1,1,232513.12
356.1395643570664,0,2,1,228738.72
551.8263133924975,1,0,0,245119.74
261.0354025244293,2,1,2,341788.71
1028.6186799601933,0,0,2,400132.47
363.6486784803444,1,2,1,322531.54
677.0639889940325,0,2,2,535477.36
869.7949554965298,0,2,0,406455.82
276.177244557294,2,2,2,426403.45
611.5582257395889,1,0,1,312875.08
805.235866453807,1,1,0,446258.22
1057.4059935644707,1,0,1,610038.54
85.93942717152852,2,1,0,71437.37
565.7632528344583,1,2,0,408543.8
247.90721034170312,1,0,2,166800.96
148.4075734709929,0,0,1,59741.52
771.3631353201582,2,1,0,578686.28
360.50448283938204,0,2,2,256482.32
1008.5123257551829,1,2,1,952330.96
427.00133757769225,1,1,1,284478.13
872.5318462223389,1,2,2,1031297.47
430.3101627937822,1,2,2,435850.89
485.54309747298294,2,1,1,384167.62
779.9100102721326,1,1,2,638586.4
993.8960549174965,2,1,0,819621.98
1114.5453314350689,2,2,1,1385167.61
338.0407565165905,1,1,0,188755.12
385.2130317773562,0,1,2,237061.82
725.9411362936412,1,1,2,607717.18
1042.5011431927392,1,1,0,673420.56
385.7524818616877,2,1,1,398989.45
281.1743128750269,0,2,1,166725.2
621.012430831585,1,1,1,397859.58
725.6678996459377,1,0,0,311716.75
1109.75419710523,0,2,2,838074.22
1001.2495000158608,2,2,0,1205362.87
85.53325097729449,1,2,2,91573.91
503.0328575993813,0,0,1,166636.16
367.31905462124274,0,2,0,202787.62
700.6198229510445,2,2,2,1123188.39
908.9170670502247,2,1,0,720552.85
1146.762267998015,2,0,0,832676.55
22.256596684231425,1,1,1,15485.21
546.4047743830787,0,1,0,206772.04
314.6398073990795,0,0,0,88951.01
32.65061678233984,2,2,2,53550.49
65.49586262672932,1,2,0,46283.27
450.53309895614154,1,2,1,377703.9
647.4397886920156,0,2,1,387068.87
574.9215026831541,0,0,1,239817.32
247.6516186556453,2,2,2,347357.38
177.19371912696286,1,2,2,186894.07
982.7794018497958,0,1,2,576432.01
422.76038060999934,1,2,1,367382.76
587.2067237193771,1,0,0,258571.59
59.81739697126847,0,1,1,25316.74
541.9909106557026,1,2,0,409723.27
1169.5152554446656,1,2,2,1197240.65
689.9282918336406,0,1,1,300100.54
435.03352238154554,1,2,2,479193.8
436.60277584372056,0,1,0,185583.75
650.8721555230776,0,0,1,267333.41
170.21643364276017,1,0,1,88756.79
239.87176725255995,0,2,2,158298.96
686.7050622280867,1,1,2,569821.53
631.5930251349084,1,1,0,355736.39
78.80892986198666,0,2,0,39276.09
44.882283904697054,1,1,1,30205.15
123.75376870876578,1,1,0,70792.96
596.8414413898943,1,2,1,504328.9
86.4739615834494,1,0,1,47145.63
232.19582199803799,1,1,1,154942.22
285.07583058669684,2,1,0,231714.75
976.8115014857324,2,0,2,926675.58
568.9572757911208,1,1,1,384326.65
1033.3102024379132,2,1,1,1111039.86
995.9969133075116,0,2,2,713188.79
339.2938341408687,1,1,1,222883.87
258.69410605245315,0,1,2,141506.41
714.495799987026,2,1,1,675465.92
402.25828756471435,0,1,2,235512.37
405.4176127521107,2,0,2,415622.35
555.7141601921107,1,1,0,279783.67
727.8881355044517,1,0,2,494756.48
75.96777583342387,1,0,1,44566.46
169.57796274729643,0,2,1,108484.26
514.4671938376712,2,0,0,372604.27
1098.7642970326656,2,2,0,1158677.79
501.83381904703083,2,1,0,380731.27
293.6261682240438,0,0,1,99693.73
1022.3242387913656,0,2,1,624668.76
774.0251005625917,0,0,1,322360.39
1006.2364704663911,0,1,2,604005.43
170.71544256350438,0,2,1,91115.16
601.5903702147868,1,2,0,413503.3
352.3129749533065,1,0,2,235428.07
925.1620712254926,2,1,2,1149678.11
757.883786370051,1,0,0,328575.92
879.9172630985454,2,2,2,1328280.97
21.916853875101573,1,0,0,10260.67
1008.7483969442831,0,1,2,564510.34
579.3064875612827,2,0,2,621536.39
354.2589769761661,0,0,0,100489.66
154.21048237338755,0,1,0,60553.23
272.58510457917964,0,0,0,80085.19
456.6856401899705,1,1,1,301751.08
610.6990165195273,1,2,2,692788.22
751.6459686542565,2,2,1,989016.48
229.0618251751912,2,2,0,219577.83
666.756678596951,2,0,1,487445.94
902.6910983235748,0,2,2,732593.1
988.7597325624621,2,1,1,1043518.16
493.4008124253974,1,2,2,513159.4
322.99888707670675,0,0,0,95672.54
204.41992768188058,1,2,1,167835.78
313.0009368887711,0,0,1,117821.15
491.6401616238627,2,1,1,495864.35
974.7063989713773,1,2,0,616535.68
1083.372753408917,1,2,1,975359.29
20.90201387667569,2,1,0,17154.95
1059.7025889462082,1,1,0,586502.02
267.65850356652857,2,0,1,207553.16
1010.237672999316,2,2,1,1181111.68
553.7715468079571,0,1,0,227826.64
1136.6708469279884,0,2,0,597717.54
125.28619772074788,1,2,2,135557.78
555.2097527823328,2,1,0,451322.62
468.3750636260502,1,0,2,333584.55
446.7228971454745,0,2,0,227333.23
1127.5429272541649,2,2,0,1347510.31
21.149215208996154,1,2,1,18025.19
646.5042513268319,1,0,1,332720.57
194.10118704312907,2,1,2,219049.74
1109.0979544022557,0,0,1,378052.0
708.2124560643962,1,2,1,647567.75
676.2487548224497,0,2,0,333012.09
867.7105882549137,1,2,2,922573.2
642.7077607444209,0,1,2,332021.07
464.769853619797,0,1,0,178895.37
210.9136459823587,2,0,2,196630.82
841.7505180100275,1,1,0,463002.8
747.6133425052526,1,0,2,536359.12
1159.0192057964798,2,0,0,687892.68
796.1729406820808,2,1,2,917032.31
708.3510097195915,1,2,1,531499.32
256.16858609783503,2,0,0,153912.21
849.2265520999911,0,2,1,445864.03
806.5502299741709,2,2,1,942251.25
465.0032027394945,0,2,1,307608.1
553.5590471217151,2,1,0,465766.72
1005.1308227032661,1,1,0,522322.41
615.2836942151494,1,0,0,286489.09
520.30927386779,0,2,1,344676.12
1096.1921737213088,2,1,0,946441.37
994.9265716104901,0,1,1,453684.5
754.0015586028145,1,0,0,329462.43
292.78618778792236,2,1,1,250371.86
280.8553192984487,1,1,0,139383.64
311.6541970415601,0,1,2,168143.37
445.3826439248396,1,1,0,241454.65
850.1430834158372,2,2,2,1391645.8
1028.7287763022268,2,0,0,691489.59
1194.9106795986559,1,1,1,735352.0
976.4607754387355,0,2,2,684105.05
745.0601669019466,2,2,0,722407.76
398.49531289451573,2,1,0,326850.11
609.3962322834353,2,1,2,830589.23
217.78960241256723,2,1,1,217230.4
996.9463908009449,1,1,0,528583.23
1149.3739699014993,2,1,0,969712.78
869.8114765916616,0,1,2,543083.8
1175.8179874606722,0,1,0,469887.42
492.33300126265823,2,0,0,306249.59
135.71716680142526,1,0,0,53913.9
171.95596329560513,0,0,2,76400.62
914.1285115958555,0,0,2,412716.32
1042.2677469368614,0,2,1,597937.78
1066.8595106756075,0,0,1,417216.49
600.0987137305891,2,1,2,745657.16
698.9163047811924,2,0,1,464500.72
917.3314332500753,0,0,1,319998.14
876.7613435706742,1,0,2,548798.6
748.1715434349013,1,1,1,495799.79
1024.287981251583,2,0,2,979156.75
1135.8335555952808,1,1,0,584069.91
736.0806215463105,0,1,2,401501.66
1089.5361133071842,1,0,1,613541.53
209.8445394623288,0,0,0,62820.3
499.9912508848916,0,1,0,184697.04
515.8268114081545,1,0,2,347907.73
106.58969719209607,2,1,2,120661.12
767.4065435406253,0,0,2,354937.01
488.3682288412706,1,1,1,290748.15
149.70589039621012,1,0,0,63897.62
649.5792325132512,0,0,2,270498.93
624.4971340326525,0,0,0,208942.64
839.9885354307985,0,0,0,257920.26
71.74933159286226,0,0,2,32442.19
785.3107144213978,2,1,2,974451.94
681.0146532048109,2,0,2,699118.32
620.0283050982017,2,2,0,629355.59
1047.51421221283,1,2,1,941937.56
148.9333409773561,0,0,0,43168.03
743.3218265013794,1,1,1,433844.83
352.54166568880345,0,2,2,258436.56
1047.1240150959286,0,2,0,502659.76
622.297403095094,0,0,1,213417.64
946.6478908634383,1,2,1,792692.51
355.03299875161025,1,2,0,254959.37
514.6503504252295,1,0,0,207600.75
693.9951365865383,1,2,0,459000.73
355.7121346651301,1,1,1,230950.25
130.8936906976606,1,2,1,105171.01
361.5116850735422,0,1,1,145576.67
727.9652870797985,1,2,1,601938.03
1033.1473669965344,1,0,1,537080.42
271.4813175042982,2,1,1,287261.32
489.698478082512,2,0,1,384991.4
338.94393931643714,2,2,1,485367.13
278.50222808291846,1,0,1,143866.89
971.4255630558661,1,0,0,462439.69
1111.7301834788225,2,1,0,980718.52
902.7998360011288,0,1,0,347150.04
1136.9975510072552,1,0,0,489908.67
725.7300339552285,0,0,0,239705.76
969.4600905126986,1,1,1,633030.62
926.7141126690353,2,0,2,975792.2
139.0112797095562,0,2,1,81343.75
489.07107472983733,0,1,0,201570.27
443.1702368436485,2,1,0,381162.08
352.51004975475433,2,1,2,449697.65
967.5189124806426,0,1,1,421265.22
1094.1639270722353,1,2,1,1038534.4
1008.8098078006789,2,1,0,817202.25
906.7623128820373,0,0,0,272385.29
436.17747528215756,2,1,0,317391.64
867.2086787888145,2,0,1,596799.4
637.8096200129308,2,0,1,493180.88
572.8131807254599,2,1,1,505995.76
936.4390624123383,2,1,1,928949.85
137.06053246036635,1,2,1,110452.2
793.4660381674521,2,2,2,1125748.11
804.5255020787782,1,1,1,512043.9
926.3567988964535,0,2,1,492397.25
740.4003656468346,1,1,2,557784.84
565.4637626440481,1,1,0,293576.21
878.252045756251,0,1,2,396053.8
468.3944852048273,2,0,0,303629.88
398.7986548144226,1,1,1,256094.64
347.99594094857633,1,0,2,243837.04
94.13587925767688,0,1,1,44126.7
353.50334481932646,2,0,1,262418.38
934.3514832201246,0,0,0,281103.09
936.0990088788138,2,2,2,1554447.99
799.2113988087802,2,2,2,1123172.73
796.4654984171506,1,2,1,641297.43
1188.3380182308579,1,0,1,592273.03
557.7423058196872,2,1,2,656445.07
347.47922352604996,0,1,0,137416.39
341.28438185786104,2,1,1,313388.34
583.1047526377694,0,1,0,217434.42
771.4897041854244,1,2,2,841671.62
722.1695227004857,2,2,2,1163065.61
193.2231103132302,1,2,2,229271.79
485.30442022360427,2,2,0,529375.16
68.19327498373451,1,1,2,55350.19
495.9503122975078,2,0,2,466003.5
333.1398335045264,2,0,1,232238.04
921.0238327454425,2,1,2,1147231.04
120.17712985218057,1,0,0,49862.55
819.8183054184814,0,2,0,428409.62
646.2411997666926,2,0,1,477354.99
834.3950231318723,0,1,0,310787.07
101.51011857692619,2,1,1,91899.79
1112.4430057957845,2,2,0,1081770.54
1149.117208698721,0,2,1,668592.69
997.061121886987,0,1,1,480089.78
164.9936726077706,1,1,0,106357.27
942.3729516993634,2,1,0,864276.08
750.4709108939581,2,2,0,872567.64
380.93395601816457,1,2,1,346798.31
915.4698105469449,0,2,1,574302.98
389.3730417453382,2,2,1,422529.07
41.11593006639272,1,0,2,25136.84
502.46251826504596,2,0,0,333590.74
651.5482447144774,0,1,1,301991.98
994.8677010580184,1,2,1,847414.78
561.233531716409,0,0,1,211004.2
1136.5365500195255,1,2,2,1165522.95
788.275791092405,2,1,2,933696.14
477.87139980684356,1,0,0,203940.92
1115.495721972228,1,2,2,1104452.76
207.1332165995225,2,2,0,226423.15
616.8611013430266,1,1,1,438166.14
475.13573081916536,2,0,1,382653.23
697.0672152815273,0,2,0,320652.85
714.5759397156626,1,0,0,324207.5
352.4892169816324,0,0,0,106191.27
972.7898360726003,0,1,0,445098.15
700.5011723754685,2,1,2,818939.5
673.3756361404776,0,0,0,187402.31
54.9888092407106,2,0,1,37015.12
840.4966365618669,1,1,2,744727.19
131.75023249903953,0,0,2,58333.24
859.5022313592049,2,1,1,799888.85
984.0847397338332,0,1,0,398569.63
174.47709921469604,1,1,2,143929.51
913.2997335380625,0,0,2,441724.83
739.459275594537,1,2,2,875127.0
608.4788538321429,1,0,0,285423.38
134.82102447789936,0,2,2,99448.19
465.0344870544817,0,2,1,282506.52
273.27981197581187,1,0,0,110473.15
72.15493501949393,1,0,0,33617.39
784.796934892381,2,0,2,809729.32
237.08861018632047,0,1,1,111296.2
814.5831165084558,2,2,2,1278701.21
995.5999601500185,2,0,2,1003828.65
185.69056435571994,0,1,1,83883.42
421.6327686677606,2,0,0,293203.4
1050.1655607254338,1,1,2,885434.92
70.73189608786348,2,2,1,79480.61
534.7304909469635,0,2,0,287637.62
472.0564195588839,0,1,0,192279.06
634.7491256202553,0,0,1,245028.91
930.4183778466022,0,2,0,510364.87
1022.4213091289733,1,2,1,876866.85
463.25917792695174,0,0,0,140190.2
1174.9183646724935,2,0,1,834115.73
1164.9971421232578,1,2,1,959900.83
518.9868659338852,2,0,0,334952.55
1173.8914213993583,2,1,2,1399876.07
297.8919207014424,2,2,1,374162.41
345.1027520331265,1,2,0,238303.15
666.9704817394299,0,2,2,502595.43
276.93313080235197,1,2,1,238219.88
758.5259523312731,2,1,2,876847.5
720.3768588059926,0,0,2,327410.83
38.00401435149483,1,0,1,19514.65
130.17824222686207,1,0,2,90300.78
192.9575410291681,0,1,1,86750.03
964.1242573197707,2,1,2,1078391.68
811.5789302129272,1,2,1,706345.47
828.7462731628858,0,1,2,432589.5
928.4521697741527,1,0,1,452909.33
300.45994553992745,2,1,2,369378.01
605.6523431624588,1,0,0,275798.85
1004.0663635186819,1,0,0,429959.53
1041.0619338861939,0,1,0,416313.33
529.1735294865525,1,1,1,341231.76
423.2762744683111,1,1,0,228912.82
41.57742817405814,1,1,0,23167.77
730.4428907866934,0,1,0,251531.84
143.58663055953744,2,1,2,196084.93
545.087092458527,2,0,1,413505.36
597.3807881292023,0,1,2,355300.34
762.580877104166,0,0,0,246304.47
1071.6511493215123,0,2,1,581704.13
370.2235370490751,0,2,0,185658.4
1194.187206396216,0,0,0,364774.26
939.1223011209603,1,2,0,701618.83
421.3166080920926,0,2,1,263767.27
960.5475875009613,0,0,2,419883.48
120.33281585188679,2,1,2,111748.44
1196.8553441058266,1,2,0,820841.37
655.4511039191996,2,0,1,540323.3
247.62784463050386,0,1,2,136719.18
1122.6323067174055,0,0,0,361070.14
980.6246230581406,2,0,0,684632.68
694.3063847946834,0,1,2,381146.4
1031.8293879500136,2,0,1,748276.13
1075.1495110528583,1,0,1,560564.21
989.9416966714042,1,1,0,558916.09
970.45417180693,2,2,0,905170.78
288.859813595494,2,0,1,208379.9
754.1729076815543,1,1,1,496833.86
1038.4578610435728,2,2,1,1262482.92
405.71040107100634,2,0,1,360284.66
587.5049542481008,2,1,0,489059.48
491.9222332410948,0,0,2,214853.48
638.390691399077,1,1,2,527110.85
505.19346562487243,0,2,1,283494.67
253.62236116471666,1,2,1,224978.13
29.448004167329255,1,0,1,14043.25
1038.2792984939317,2,1,1,1005027.8
904.9050945331729,2,0,0,578369.99
633.4987252565132,2,1,1,590115.67
434.9844505846501,1,2,0,325428.29
630.708313676282,0,1,2,342702.26
27.923950607349397,0,2,0,14711.06
283.1293192145105,0,1,0,100173.67
275.0609154360401,1,1,2,246356.01
233.09747175593253,2,2,2,333132.88
219.25252949431706,2,1,2,282531.73
1042.768034456469,2,0,1,680911.92
876.2815625615746,2,0,1,602834.49
225.30776309691112,0,2,1,130683.91
468.20777305785265,0,0,0,148474.05
