area_sqft,thickness_mm,location,quality,cost
1624.627654233092,20,2,0,121374.39
3382.450793676906,20,1,2,397942.15
1191.4983413472805,12,2,0,59130.07
2279.536329373022,15,2,0,122824.35
4663.1364560056,10,2,2,330940.85
4142.421303936547,15,2,0,212704.41
2812.082910930394,20,2,0,219262.16
2904.7458377793055,15,1,1,181262.45
4440.679785649618,15,0,1,238243.48
4322.142555408412,12,1,2,278761.94
487.0688351956929,20,0,1,33013.19
2354.6080334643643,15,0,1,108033.87
994.7255851786314,12,2,1,69006.36
461.9377975848081,12,1,2,31450.78
1497.3577679536052,20,2,0,102464.93
3072.6868364592724,10,0,2,122940.28
3982.1330882398247,15,2,1,312643.93
4566.758029152405,12,2,1,289476.67
2143.6328672014897,12,2,2,174963.07
2140.4992128899194,12,1,1,104204.16
808.6001118535546,20,0,1,43934.69
1014.4643549406096,12,1,0,33241.18
557.3497089690297,12,1,0,18339.02
4880.707704293543,20,2,0,398792.3
681.6073102564042,12,2,1,40012.71
3795.3801303899977,20,0,0,153142.38
1622.9332363255724,12,1,2,111193.16
2708.881607378044,20,2,2,406450.96
4369.915549916104,12,0,2,202721.21
4684.028884797291,12,0,0,129967.63
1239.140078385917,15,2,0,63098.01
4560.783546632415,20,1,0,260534.3
1297.659550275941,10,1,0,36858.12
4033.74615301903,20,2,0,335701.27
125.48936544951539,12,1,1,6511.13
2699.39580753177,20,0,0,120909.25
3642.7727989766963,15,2,0,213289.42
4202.747896046298,15,1,0,177813.6
4213.587987653745,12,0,2,227154.73
1529.3957754294797,10,1,2,82884.8
4273.090566930898,10,1,2,224298.48
1652.0527873801145,10,1,1,71111.59
1207.148470780967,15,0,1,57373.8
57.29268511503511,15,0,2,4193.25
1216.7905129103535,15,1,2,95086.44
636.2721777575226,20,1,1,53215.19
3390.93618286503,20,0,0,147690.43
766.6987574163854,12,0,2,41645.78
2947.648412835601,15,0,0,115184.23
676.015410639852,10,2,0,26962.26
3536.871737666134,15,2,1,309258.59
1463.4502331569404,12,2,1,84859.56
1578.047118686284,12,0,2,85814.32
3219.907309819524,12,0,2,165548.79
4697.7793523651935,10,1,2,234397.22
4958.425197287025,15,1,1,296240.61
1818.454877254586,15,2,2,209147.91
4734.316537423634,10,1,1,188580.96
3080.991268095616,12,2,2,271592.57
4537.0194515174235,12,2,0,194161.49
187.86813339913016,12,2,0,9077.61
214.20561664723456,20,0,2,18624.16
419.14118963522253,12,1,2,27132.41
4031.745359572338,15,1,0,179794.2
732.88456592451,10,2,2,59698.93
924.0958076169018,20,1,1,81305.88
2947.729514831916,12,1,2,178788.35
4789.357017241333,12,0,0,137275.28
2857.2068110481764,10,1,2,150894.99
3676.3492143033927,20,0,1,235984.86
979.2846042763831,15,1,0,41512.32
4575.161563085784,10,2,1,242036.64
326.58941040267905,15,0,1,17345.58
1449.9540911391853,12,2,1,82121.44
2295.9347470805415,15,2,0,127545.9
1169.5521659933027,10,1,0,33594.88
3335.616029859168,15,1,1,189490.74
3410.0225443583736,10,2,1,171534.91
1098.6971921461377,15,2,0,57402.08
92.52678022275757,12,2,2,8322.42
417.87037755372893,20,1,0,21907.91
52.118030885014434,15,2,2,6352.6
4531.6988917119115,10,1,0,130193.87
3127.2451913491104,20,2,2,412561.72
735.2546130824645,20,2,0,51635.94
507.93896488227955,12,1,2,34391.33
4097.09457916883,12,0,0,112257.97
4064.6459990928383,10,1,0,135658.28
4640.529219060674,15,0,2,293406.8
838.403732209641,12,0,2,46734.97
2635.260062789634,10,0,2,112176.95
651.3064806770521,15,2,1,47927.96
3988.4158456342534,10,2,1,218528.21
2091.799679845367,10,0,1,73740.83
3494.336505059462,20,0,0,150284.59
200.05272704204012,15,2,1,13986.64
3900.758435604412,10,2,0,144927.33
1185.9571095148356,15,2,2,98443.14
4221.881571142989,12,0,1,163346.88
969.99949539552,10,2,2,62997.17
3960.981326095178,10,2,2,268803.95
713.8233718155403,20,2,0,54070.35
3333.9153296694417,10,0,1,119009.64
3907.3306897869334,15,0,1,190915.09
1961.852613005236,20,0,2,194658.64
1259.4464388278186,12,1,0,47208.31
1755.411593485279,15,2,1,140678.13
1518.1287119755063,12,1,1,83762.61
3183.679820257063,15,2,0,187191.37
270.58063517625635,12,0,2,14370.84
255.11010793812812,12,1,0,9364.17
1474.4742702784583,15,0,0,60606.55
1421.0181403844488,10,1,2,78962.31
926.4976789627065,15,2,2,97658.89
3598.233985614151,15,0,1,151134.0
167.62647265552846,20,2,2,24254.34
4624.9621084826495,10,2,1,223815.12
3799.5597909920716,10,2,1,173801.3
2044.6406254615063,12,2,0,91524.82
4301.725378677102,20,0,1,304692.7
3109.8599110985465,12,2,2,281227.82
2872.6363299172676,10,0,2,131091.79
1599.43841168303,10,2,1,89858.33
3332.368134412299,20,2,0,221565.8
741.4888198683005,20,1,2,76322.45
2648.2515071727794,10,2,2,190164.83
624.7448006612286,15,0,1,27624.88
2253.4773592059173,20,0,2,200451.81
3100.5424880257824,10,2,1,156260.74
819.7420158180773,10,2,0,34479.64
1149.4920797841573,12,1,1,48837.89
4075.625739329529,10,2,1,183958.52
1315.7786928091805,15,2,2,149118.47
523.0024874389403,15,0,1,25403.89
1686.916100291419,12,0,2,95020.89
4678.942704519906,20,2,0,331386.85
3484.2236797685373,20,1,0,232328.36
2898.39988524037,15,0,1,146990.01
4210.077126413922,15,1,0,181461.56
3317.926887657729,10,0,0,77414.76
4065.1699715885197,10,0,1,127234.83
3302.9271608580884,20,2,2,438442.86
4328.076209845341,15,0,1,203568.83
3138.840468800861,12,0,1,122332.53
1361.1306033264716,15,2,0,76538.13
253.534807113436,10,1,2,12140.77
571.3352222542911,12,0,2,31613.14
2586.606638808722,12,2,0,96610.31
4860.253483945145,20,2,2,594993.2
3809.335346812382,12,1,1,189211.73
3888.4412175222315,10,1,1,152492.83
3335.7462536374564,12,0,0,98266.51
4522.266256562662,12,0,2,231598.13
3690.52363173323,12,2,1,253956.44
1328.898883812348,20,0,1,79422.64
2522.43731159525,12,2,0,118561.61
2051.4978317685004,12,0,2,117198.29
868.68454963829,12,1,2,58127.58
1150.7664704664528,10,0,0,28569.28
1461.5261017518746,10,0,0,34942.41
909.5361417118169,10,0,0,22447.67
1125.6765762168704,20,0,0,48345.31
4586.147137067711,20,0,2,405391.14
1749.0340806362574,10,2,2,121220.88
4146.207613437836,12,2,0,184435.5
368.73022442163943,10,0,2,13798.14
4909.956478484512,20,0,2,449108.94
3835.7191193837148,10,1,2,219041.7
4538.244532014366,15,2,1,381359.98
2653.261289318842,15,2,0,146213.35
3190.9626950916727,20,0,0,138433.45
1836.0541952293718,20,2,2,275705.52
2188.55454382048,20,2,0,158929.54
3766.17693092636,12,1,1,174391.19
297.3447679945808,20,0,0,14163.32
230.92911022795727,10,2,2,15148.24
4380.8591862560825,10,2,1,216825.98
594.5378182448543,20,1,0,34452.15
3619.098249232372,20,2,1,409469.94
1037.7368466227008,15,0,0,34503.15
1862.7339877717059,12,0,2,94659.13
1503.0716062321394,12,2,1,103645.74
2477.1606748584372,20,0,2,216085.99
4141.974358604697,10,0,1,135511.99
4383.893749696239,15,2,0,260392.21
1149.1203997097425,12,2,0,50173.55
1721.3600708394729,10,0,1,60414.97
4192.738452982046,15,2,1,339312.34
493.6932595807888,15,0,0,17284.34
628.6393507496778,10,1,1,24618.56
2423.9280274563553,15,2,1,176647.73
3961.2145627542764,20,1,1,317220.27
1713.082096370177,20,0,0,80397.72
393.6879519767464,20,0,1,24522.0
4840.944358672062,12,2,1,323381.63
4697.611045172672,15,2,0,268478.06
3276.912010727574,15,1,0,149523.18
3425.2882449034832,20,0,0,158705.34
4671.7919891930505,15,1,1,295939.75
3237.123902933622,20,2,1,334796.48
3952.6415250993423,15,0,0,143528.15
2344.4035498443204,20,2,0,157096.14
1178.6128608366978,12,0,1,43983.31
4171.034151358391,10,2,1,215252.52
3437.690550916328,12,0,1,138659.44
1483.3327478996262,12,1,0,51334.71
3135.2139782461113,20,2,1,315326.28
4091.5957116153854,15,0,0,147527.37
1388.2088703716572,15,1,1,81605.31
3852.3529381734406,10,1,1,167753.45
408.0997755095179,15,2,1,32788.13
3143.4966794975876,15,0,0,110332.15
4994.721444761265,20,0,0,220664.3
4338.5549501248015,12,2,2,335091.81
4384.507358835344,15,1,0,186350.93
3417.767906549453,10,0,0,82866.51
2332.8762815994337,15,0,1,116192.85
3402.216883198783,20,0,2,304294.87
1639.9020687050443,20,1,1,129312.15
2786.204260223813,12,0,2,154300.33
2721.4155567240728,12,0,1,101427.3
2741.4652370713093,10,0,0,59212.86
2089.3385727367304,12,0,2,103170.71
1796.3690602884694,15,1,1,109132.36
1685.2548460521054,20,2,1,175845.25
1162.4177484833915,10,2,1,66348.35
2220.8088624423503,15,2,0,135356.15
632.8409854956236,10,2,1,30392.4
4512.789034488644,12,1,2,281416.06
394.9348085824115,20,2,2,55579.64
4195.222638005405,10,0,1,122435.34
1244.1796214036842,10,0,2,52113.98
4273.434938415699,10,1,1,176658.06
3615.317663998782,12,1,0,130409.26
4608.826850247197,20,1,0,276844.11
4357.653222010621,12,2,1,272410.52
3520.383241663626,20,1,0,225229.43
800.8101743047871,20,2,2,102240.07
2767.774333032921,20,2,0,223851.08
1732.1488654459845,12,0,0,50048.47
4434.5893964201,20,2,0,341028.48
4367.531045571185,10,0,0,102023.36
1604.4853893736185,20,0,2,139862.34
3374.912917426074,12,0,1,111852.13
1724.5098939332063,12,2,0,76740.81
3407.042952187031,20,0,1,229131.25
3088.66166974874,10,1,1,111157.31
2579.1923646377923,10,0,1,88817.23
4398.109769634754,15,1,1,272402.14
1267.9488151271237,20,1,2,153578.48
3997.459988279647,20,0,2,340161.43
3463.0632287128497,20,1,1,277334.66
1442.2759553649428,12,1,1,67903.72
2137.34448532395,15,1,1,116568.23
391.6201440892488,20,2,0,30121.22
3008.0044556312637,10,2,0,119027.08
4445.060182578779,20,2,2,715356.63
633.2011958202042,20,0,1,40210.56
703.3923770296127,10,0,2,28502.8
2399.1059196654396,12,0,2,122587.36
1442.0890150862954,12,1,1,67283.69
1420.7981114983058,20,1,0,92996.48
3211.4171638782027,12,1,1,146934.23
2080.7690684482313,20,0,2,192534.07
4231.005416502185,12,2,2,365320.91
2173.085297680739,12,0,2,122243.69
3095.6136341233027,12,2,1,188297.3
2019.5623253982594,20,0,2,160639.61
1317.3163109901407,12,2,0,68180.62
2383.0939269609294,12,0,0,69007.8
3616.3781091502974,15,0,0,141189.43
4766.405246343573,20,1,0,311575.54
258.7257882327099,15,1,0,10892.22
2682.5433910208444,10,1,0,81529.41
3198.0317454703686,20,1,2,364643.33
474.3166073573218,20,2,0,36068.0
4154.396568415667,15,2,2,465730.24
1415.9623933573453,15,0,1,73868.17
4380.814132491197,20,1,0,243044.22
2785.404460663569,15,2,1,243896.82
802.7906920256612,12,0,2,42378.29
3709.143406584498,12,2,2,311537.21
828.2810879692676,10,2,2,57131.54
3615.8732722990744,10,2,2,233048.95
4050.5811859775044,15,1,0,196424.35
2898.8692683839295,20,1,0,168010.65
1391.9076076660572,20,1,0,74850.32
2214.821930044783,20,1,0,137463.04
2663.7012521064808,12,2,2,208249.98
3345.6164436279732,15,1,2,263886.55
3187.931414421167,20,2,0,243575.34
2032.1004303446873,10,2,0,65440.11
3802.923518929373,15,2,0,227140.47
3868.5110064307464,12,1,2,256725.72
3496.839435460829,12,0,1,123951.44
1397.1657858240776,15,1,1,97245.07
2373.5116192375795,12,0,2,117577.27
2192.147160609331,15,0,2,121652.25
4093.1215679270836,15,2,0,227736.14
4050.490905625684,15,0,1,186054.08
4337.10047789761,15,0,2,288125.68
1194.3201177987835,12,1,1,54619.99
3754.850106587545,10,0,2,162050.51
4358.476082944733,12,2,0,208575.14
874.1291682636427,15,2,0,49232.09
247.6884500932599,12,1,2,15152.77
572.2673148568169,10,1,0,16889.49
3050.70176467424,15,1,1,177558.54
2137.1569587551453,15,0,2,144681.67
1015.5042514430556,20,1,1,75499.45
2665.1026801963008,20,1,0,151549.64
3938.336445659475,15,1,2,328384.18
4286.297519450049,10,1,0,128522.21
3771.0188648377048,20,2,2,566214.64
4433.281404270813,12,1,0,147940.76
3040.717723656048,15,1,2,224652.65
4193.514719876663,20,1,0,273793.8
2115.0761071945826,15,2,0,112298.1
4269.769157405552,12,2,1,256401.65
4484.275284644238,20,1,0,270427.55
3447.7199005561274,12,0,0,97636.58
2183.679208014389,15,0,2,144111.45
1444.2858691573192,15,0,0,47273.2
1659.6383910904517,20,2,1,164365.3
705.157755263542,20,2,2,100799.61
283.4509360409179,10,0,1,9544.43
2101.369328185656,20,0,1,126730.32
261.20999351232786,15,1,0,11247.11
4408.910732156225,12,2,1,272126.47
3267.292546602113,15,0,1,152675.31
4226.152868824982,20,0,0,181064.23
2249.8624707086005,15,0,1,111154.61
1158.567071192982,10,1,0,31487.9
1486.8802032280523,12,2,1,98476.13
4280.928947089505,10,0,1,129540.95
653.3714909305236,12,1,0,25766.8
3506.4158792300236,15,0,1,173676.42
1167.166700722396,10,0,2,45630.22
1798.190906814918,20,1,0,104400.45
65.08142720575145,20,0,1,4124.46
2421.48940818383,10,2,2,168188.5
685.3464448444223,12,0,1,29269.24
4305.254670510413,12,1,2,313358.28
533.7531990823647,10,1,1,20834.99
1289.3242599104697,10,2,2,100456.59
123.25210912948891,15,0,1,5683.55
4964.7430222042385,12,0,1,175856.68
3225.1167533751727,10,2,0,130563.6
3235.7052639690187,15,0,0,109202.67
2618.3612003200687,10,0,1,87398.54
4346.8747210731935,15,2,1,348615.81
763.7310199796863,10,2,1,38154.75
3974.616689506943,10,2,1,214074.12
4045.261205962283,20,1,2,485381.46
228.8353720004885,12,0,0,6319.77
706.7508985998293,12,0,2,37728.61
2758.3870593194583,20,0,2,228613.89
496.4480261939043,12,0,2,27127.14
1447.7128197883426,10,2,0,50625.98
2048.1818944505812,20,1,2,226702.27
828.2269159131673,10,0,0,18308.27
3535.5261060860485,12,0,2,179202.83
2500.553588250208,12,1,2,141521.43
3217.091382120891,15,1,2,242580.11
2397.782668506104,15,2,2,226580.42
2091.797764314254,15,2,1,156951.82
2487.3258147662664,20,1,2,275345.34
4502.598101763292,15,2,2,445639.97
2010.3922000500547,10,2,0,69965.54
3229.1998542279525,10,0,1,98515.86
4178.114455262521,12,0,0,119141.95
3124.3838686326485,10,0,0,65955.72
1169.0186843325444,20,1,0,66438.23
653.7004284117793,20,1,2,77709.41
2974.8417917587117,15,0,2,188398.7
3650.606693299681,15,2,1,300660.26
3855.2488934686567,15,1,0,155480.2
3484.320877475355,12,0,2,200309.6
67.09841304278133,10,2,1,2941.42
3880.5094594923353,10,2,2,226588.9
3042.8823126793886,12,2,0,142461.17
4941.497843035952,12,2,1,302629.44
3834.7070376471033,20,0,0,179411.43
2179.525445814944,20,0,1,132526.29
3396.9422978812026,15,1,2,288158.3
3098.8818878373213,12,2,2,234736.64
1720.0977170451674,20,1,2,200029.61
2690.969264955153,12,2,0,139952.86
1061.685848436402,15,0,1,43976.82
484.7593513149252,15,0,1,24311.1
3678.470994949209,12,0,1,159670.04
1951.437036566027,15,1,0,87465.86
3790.7809455457113,12,2,0,166705.53
2467.268235143171,10,0,1,73910.62
4058.4574049963257,20,2,0,315009.31
3711.0636672292253,20,0,1,247505.89
3832.4483001224326,12,0,0,99505.5
2175.1908652919205,10,1,1,92165.57
4807.837335746084,12,2,2,411561.11
2056.0101783163145,20,0,1,110595.37
3976.06160335592,15,2,0,234167.99
2473.4645867355866,12,2,0,96834.29
1213.6740348222902,20,0,2,101404.9
3163.12398668455,10,0,0,80063.81
2372.091631506651,12,1,0,84674.3
1357.1458184071103,12,2,0,58424.48
1943.5318145184656,10,1,2,110176.74
841.6898214301353,10,1,0,23717.05
4935.874802981489,15,0,2,343752.27
3233.75941786033,10,0,2,133120.18
909.0469930421837,12,0,2,45670.22
3834.712264060206,15,1,2,318322.46
3029.2985625281954,15,1,0,145371.25
3626.6284676852433,12,2,1,227901.65
2943.2075483954227,20,0,1,193994.82
349.312735962703,12,2,0,15865.26
1056.036672742921,12,2,1,72155.67
3855.284441650094,15,2,0,192472.98
3784.034143915245,12,1,1,162356.25
3781.6828900097757,12,2,0,160632.69
125.31285126342787,20,1,0,7775.42
4035.4964172251202,10,0,2,180233.02
2223.684564173102,15,1,2,194453.92
3483.6241841496667,20,0,1,228642.57
1396.794407456624,12,1,0,52505.03
3859.1667522584216,12,2,1,248908.56
4912.294755612143,12,2,2,432982.01
1305.0168159616305,12,2,2,97119.61
3931.778320063553,15,1,1,258265.42
3044.5047424931395,20,0,1,196462.08
1401.8242937820905,12,0,2,79513.87
1507.0673669617,12,0,1,62950.19
3671.6064755221523,20,2,2,524232.6
1457.512594050955,10,1,0,40705.32
286.5781575778895,10,1,2,16717.4
4376.103484258489,10,1,1,163847.44
2965.2988058546416,10,2,2,213621.59
3804.444482884264,20,1,1,260686.17
3035.957506137338,10,1,0,90722.5
2606.4643066186895,20,1,1,221102.58
3861.412786874857,20,0,0,188799.5
209.17383054504154,12,1,0,7121.82
1593.8381131005667,10,0,1,48641.7
3155.970191441156,10,0,0,77352.46
4722.674739345088,15,1,1,307997.09
1998.5710794384133,12,2,1,107781.14
4877.689981052103,20,1,0,279818.52
3788.645217080102,12,1,2,246944.08
2450.2374237745075,10,0,1,74006.62
2174.334109248567,15,0,0,82091.02
690.7404687338865,20,2,2,99148.55
3095.2109960478974,15,1,1,186298.5
309.1506542434244,15,1,1,18049.99
2173.917910821521,15,1,2,180850.39
1226.6583754926814,10,2,0,45380.52
4783.616178695146,15,2,2,474196.71
1848.156580193802,20,0,1,113815.4
2471.8059525083186,20,1,2,252271.36
1908.690852549741,20,1,1,151701.33
729.1885203406276,15,2,2,81684.11
1795.2811275196018,10,1,2,86997.08
3906.0442539614446,12,0,2,205184.76
3124.9185954837426,20,2,0,274548.14
2215.2042644781554,20,0,2,198278.73
4111.824815066051,15,1,0,182461.37
70.53630526326631,10,0,0,1831.28
4141.673961550659,20,0,2,304312.77
344.70113396378423,20,2,2,54166.06
4357.845949109615,15,2,2,433803.8
4740.4816319636,12,0,2,252320.94
4104.889020739385,20,2,1,386984.6
146.98916428636443,12,1,1,6330.09
2654.7294242701305,20,1,2,281409.41
4152.541599619666,12,0,0,117107.87
2747.830992369351,20,2,0,211701.89
1831.6866949262796,15,0,2,130037.21
2379.9423623314897,10,0,2,88729.12
449.43485887698,10,1,0,12863.44
2506.752541987047,15,1,1,133080.77
187.84179812070937,12,1,0,6576.83
3238.3714667609697,20,2,2,525813.65
1982.738652749047,20,2,1,225329.26
997.1477535864112,20,2,1,95761.9
136.045360431679,10,2,1,7139.2
4614.489120435649,20,1,2,479606.46
2803.7791840652417,12,2,2,263873.06
3252.419258960753,12,0,2,177020.25
3907.8206868732127,12,1,2,232120.29
3151.622589790071,20,0,0,150341.6
2094.8649658897775,15,2,2,224873.21
3156.5616050132094,10,2,0,122244.33
1299.9570695893701,12,1,2,85317.43
2828.6905875758607,20,1,1,243370.06
1067.6571414442878,20,2,2,157849.84
4591.24288543664,12,1,0,162985.61
2572.360010269146,20,2,1,260443.11
1207.5093900903703,20,1,0,70166.43
3216.181003046161,10,2,1,162328.37
497.0820372807407,15,0,2,30485.59
2198.3941421228424,20,0,2,174745.66
4336.524863767889,12,1,2,289973.65
3850.8995895992284,20,2,0,319482.85
3532.025653067406,20,1,0,212000.96
2379.486546087577,10,1,0,64451.01
2262.051633585139,12,0,2,110009.27
105.98265648142717,12,1,0,3904.63
3020.1878368240905,12,2,0,131254.06
2906.1912398923023,15,0,0,101006.44
76.13115373066547,20,1,2,8060.08
728.365518703601,15,1,0,28727.04
111.55897159723571,10,0,0,2696.22
1303.2357824961493,20,0,2,108790.51
69.07295380222435,12,2,1,3859.43
2115.9778282344855,12,1,0,74678.12
2408.145950598022,20,2,1,250648.78
2213.554220265992,20,0,0,115228.7
1036.9765678896324,20,0,1,66058.6
2641.6181878312095,20,2,1,234135.81
4079.768377169995,10,2,1,232004.52
1491.5154902844931,10,0,0,36244.38
1597.2483999002961,12,1,0,53037.12
2736.987920528978,20,0,1,204148.31
1207.0842427399893,12,0,2,60858.54
1722.0423211124587,12,0,0,53146.63
2289.5642597358074,20,2,1,241295.59
1962.196891268054,20,2,2,305292.28
4100.2499037192565,15,1,1,233766.42
4252.518124896617,15,2,0,238250.79
2044.2484508229325,12,2,0,90560.07
2266.5434218426653,20,1,0,120865.66
4786.625924698638,20,2,0,336391.75
2540.2831840103204,12,0,2,115107.75
4965.508654279741,15,1,2,425785.6
3825.8737248038055,15,2,2,430059.68
1357.9494932813652,15,1,0,64058.8
1184.0086932988763,12,1,2,73881.03
837.3692156607026,15,0,2,48896.36
4040.4213447057855,15,0,0,130572.42
1568.9671087698684,12,2,2,136213.82
3395.1729255765117,10,0,0,76435.52
2723.6739402339426,10,2,1,129274.75
4138.686649388113,20,2,0,347375.48
3766.5462965226398,15,2,1,277621.65
365.55717558081415,12,0,1,15480.98
1725.2166665555192,12,0,1,63309.37
2624.488625095216,12,2,1,157650.24
4028.012615658918,12,1,1,191868.89
3584.4363125486807,12,0,1,136694.45
2769.5495558083517,20,2,1,298909.32
4051.4579355825936,12,1,1,198645.95
2202.895956743077,15,2,1,184170.23
325.51489093304366,12,0,2,15401.26
4359.151856645193,20,0,0,189490.12
2656.63709188758,10,2,0,107102.11
4051.5952824517426,20,0,0,175783.01
1990.8045038706807,10,1,1,78791.96
2963.333646803448,12,2,2,227995.54
1688.9103770412578,15,2,1,139719.98
2077.3961235046663,15,1,2,151039.37
779.6211973308851,10,0,0,17661.26
3720.9376562064704,15,2,0,196189.58
1437.4073146919093,10,0,2,63718.67
1543.5691650307856,10,0,2,68599.38
1803.235364661178,12,1,0,69021.4
2189.0242761661466,15,1,2,181202.08
2902.011364505753,15,0,2,178500.13
3429.8928268925592,12,2,0,157146.55
3394.6630676898035,10,1,0,102746.72
2147.220533845055,10,1,2,123140.36
2435.3588045267347,12,0,0,68095.72
744.5865638814817,20,1,0,46300.38
2631.455109356466,20,1,1,209385.81
4391.430675736495,12,0,1,155719.52
2329.2269122439607,10,1,0,63339.8
4693.167285841777,12,0,0,129673.03
821.1285226523363,12,2,2,68310.81
3697.7018227297635,15,0,0,129018.62
3554.5451063785986,15,2,1,307903.34
3423.5683201993315,12,1,0,120759.2
3331.143136833427,15,2,0,200598.35
160.42595420549134,20,1,0,9651.29
3723.505147657919,12,1,2,253573.54
2523.4371602248525,10,2,1,122225.06
2644.721639014951,20,1,1,216989.79
301.8195690454272,20,2,2,46844.17
982.4865851474827,15,0,0,32878.64
4559.484192437641,10,0,0,102082.2
1611.8652670356357,20,2,0,118244.14
1999.7070920463689,10,0,2,91660.23
986.5574200131754,20,2,0,70667.25
3179.3443716043,10,0,0,71770.1
3716.4693352437953,10,0,2,154573.74
4610.246115146458,12,1,0,150815.23
2832.2148882691063,12,2,0,116474.59
1414.3718700374395,20,1,1,112513.17
401.26840851541016,10,0,2,18479.65
1367.2417182445602,10,1,0,35686.5
3110.904484382538,15,1,1,188820.46
4871.812664657811,15,2,1,434943.26
442.02919795662876,20,0,2,36833.11
1972.4138685294542,12,0,2,105228.35
3352.8167616008623,15,0,1,165074.98
2894.1261738146254,10,1,1,108292.12
3275.878385826203,12,2,1,205467.27
2342.8819348663887,12,2,1,131667.98
1371.831691918019,15,2,2,144327.35
2439.6237078530557,20,0,2,240285.75
1938.6038431875463,12,1,1,107635.9
3561.0227805713257,15,2,0,181661.84
899.542870725502,10,1,1,32827.9
2505.9322682101406,12,2,2,225697.86
4797.359667285232,10,2,0,181283.45
2682.380090647122,12,0,0,78811.35
1224.1869001862199,20,1,0,73014.55
4682.458964213438,15,1,0,194914.58
1258.5790649288624,20,2,2,195025.5
3768.341683068741,10,0,0,78171.5
592.179737361081,12,0,2,30153.61
4267.8435685364,10,2,2,296719.51
943.8442086459629,12,1,1,42254.88
2001.1883672678848,10,1,2,105211.33
4829.82065629517,10,1,1,196086.78
2918.003902145112,10,0,0,69126.17
1356.779882829327,15,0,0,50127.79
53.10448636174718,20,1,1,4836.66
83.60665573147037,10,0,0,1971.67
1409.2090161035235,12,2,0,63360.89
2657.9312254063493,20,2,1,273479.69
2450.211779797989,10,2,1,115264.12
4613.314074865768,15,2,2,509310.11
3832.265868463807,15,2,1,287898.05
4627.441397873823,20,0,2,443803.08
2583.302032183572,12,0,1,94116.87
2260.9987401182507,10,1,2,123970.58
2852.1370707458595,15,1,1,184975.44
1892.123134164865,20,2,1,198910.66
1093.5168821189698,15,1,2,91505.32
4191.469764415516,10,0,0,102881.51
3418.6313386278543,10,0,0,76238.08
1662.0075565148693,12,0,1,72638.34
2259.092132557133,15,2,2,209652.67
1165.966782117119,10,2,1,60079.63
2836.053330467545,12,2,1,175274.22
1823.8728087547595,20,1,0,114096.51
4384.097821467698,20,0,2,373120.25
2665.396555259494,20,0,1,154466.95
2088.0666566304903,15,2,2,221281.15
3760.6178311726035,20,1,2,420202.02
4530.251387825337,12,2,1,269036.89
4096.224533247639,20,2,2,542117.18
2499.839621220986,12,2,0,112969.55
1814.3945182996456,20,1,0,96483.56
3327.5402485472537,15,1,0,149552.48
4093.4968152811616,20,2,0,304553.1
4894.265907815691,12,2,0,214554.68
2313.3936179957445,20,2,2,351246.52
3357.7887112518524,15,2,0,201335.3
1500.8611033879688,20,2,1,143494.84
482.94331744389973,20,2,2,66635.89
1302.6357526858064,10,2,1,66638.67
121.72616426422124,12,2,0,5915.91
2571.6666144892865,10,1,2,139473.39
1897.1227574290192,12,1,0,67078.44
3407.4603088191193,10,2,1,176673.13
3095.804469871173,12,2,0,146399.48
880.9388504998634,12,0,0,21886.23
3385.4168926848483,10,1,1,146975.75
977.6311120377549,12,2,1,61792.42
79.4680640333741,12,0,2,3772.33
4852.453681649352,10,1,1,174657.36
183.57598288224716,20,1,0,10778.94
1741.657929697102,12,1,0,59921.37
3205.6806427055203,10,0,2,136126.12
1883.3539589347256,10,1,1,76028.02
1936.985315969999,10,0,2,88496.05
3627.501325253711,15,0,0,120516.31
3030.661975589524,10,1,1,103599.61
2615.968359068749,10,0,0,61225.52
4437.267832724681,15,0,2,289099.36
585.1625478841817,12,2,1,36885.54
2375.3493334643344,20,0,0,106246.02
1233.3803754830992,15,0,1,59529.34
232.19884842868228,15,0,2,16488.59
4896.216825802355,10,0,2,204745.98
3683.4327949326916,15,1,2,288500.7
1120.1183041572208,20,0,0,52671.32
2042.049563016673,20,1,0,127730.77
1168.8200065821977,20,0,2,95484.88
3440.0336656198165,20,0,1,223627.21
1784.7130036229676,20,0,0,76657.88
4603.319780237017,12,2,0,226866.1
1077.398334797281,12,0,0,27778.35
1781.639612410434,15,0,0,58276.72
4662.481705915612,10,2,0,167968.93
4429.169732805296,15,2,0,249290.81
1501.1922226161223,20,1,2,145560.06
2441.189954551488,12,0,0,74304.45
4424.339668092735,12,2,2,370891.32
3369.641075339259,15,0,2,212421.3
3204.534422599767,15,2,2,341137.05
3319.7649219622795,15,1,0,151574.81
4608.856614403605,12,0,2,227023.86
2610.010511514963,10,2,0,107515.78
949.8103097808455,10,2,2,66377.98
2389.9825816977627,10,2,2,156894.02
3657.997093951762,10,0,1,104171.22
2486.0648544871083,15,2,0,135266.92
1600.6504855799712,10,2,0,53668.11
3348.333064171416,10,0,2,130585.74
2278.6372765557517,10,2,1,110478.49
4815.960293545744,15,0,0,185374.33
1793.0957270438323,10,1,2,105980.75
3601.5602719626168,10,1,2,196145.13
2797.6063501034487,20,0,0,124483.0
433.94562832714837,20,2,1,47697.08
2375.301691552132,10,1,1,97002.1
194.36052371894525,15,1,0,8703.78
3959.6669303768103,20,0,1,257706.65
3685.9239218749135,10,2,2,277781.26
300.0335978025423,15,0,0,10112.38
