roof_type,area_sqm,pitch_angle,location,quality,cost
0,373.42015312433017,21.824308751580755,2,2,884030.92
0,27.82774112472574,15.495647844756185,0,1,30243.31
1,520.0058702373753,31.378817035013423,0,1,1190642.58
2,191.35404524180657,0.0,0,1,645611.3
2,365.0544286550256,0.0,2,0,1687497.37
1,530.3531846008607,43.934444367790384,0,2,1711202.61
0,693.5111600857603,5.605082347170276,0,0,582540.63
0,306.5364410407045,41.09794390847526,2,0,630965.91
0,67.51128602883308,5.361867770289708,0,0,59456.59
0,390.6954610293973,42.29996341489787,2,1,947737.57
1,31.053405100013343,5.145892952136237,1,0,56626.11
2,40.78732670661816,0.0,2,0,212400.17
1,330.75435175930284,28.86794308732714,0,0,617055.51
0,591.72537479065,24.384609937439127,1,2,1038345.73
0,221.5726136264604,31.73816854718965,1,2,428544.26
1,239.26247144426193,25.13177441983219,1,0,578059.49
1,226.36853261750167,12.535420741375582,1,1,612665.42
0,149.97544016854425,13.186009201291293,1,0,169280.41
0,115.13939875730878,17.49399367132837,2,0,178655.34
0,469.20044550869056,7.247370464193712,1,2,787274.56
1,27.18408241619698,10.87520721082608,2,0,79491.53
2,25.546589742720585,0.0,2,2,189380.63
2,152.68426955076998,0.0,2,1,964181.22
0,621.8912613781713,20.37413319983939,0,0,681145.51
2,614.5026330768313,0.0,2,2,5037436.28
1,274.38225599554016,40.38935244944574,1,2,1213242.93
1,124.88618721644909,33.325097717699535,0,1,306225.87
0,642.8773522528641,44.90880922421009,2,0,1475096.25
0,517.8951260507122,23.762202952391426,1,2,1055449.0
1,630.1048879307205,41.00467716412498,0,0,1228637.27
1,491.5212784711307,37.509094070332466,0,1,1319261.23
0,559.2040622153941,39.25277309741335,2,2,1740132.04
1,243.46536365182257,27.471790737600685,2,2,1173495.15
1,160.5315866164405,7.999190939080623,2,0,482506.3
1,341.1629201363371,38.60425165709059,0,1,892377.33
2,213.4943047702763,0.0,2,0,1103003.77
2,159.0094302806354,0.0,0,0,511604.53
2,529.8726896789208,0.0,1,0,2105823.1
0,447.86203383762825,40.17404329829132,0,0,557438.31
0,697.665361578092,18.233770635848753,2,0,1173104.62
0,254.50157615681945,41.48788659089782,1,2,538155.16
1,236.295484932612,25.9361274935194,0,1,491485.14
0,527.7659618938303,18.998059434936682,1,2,987487.41
1,357.70155517453253,18.64674226312406,1,0,790157.78
1,233.52497743718922,21.018715476217796,1,2,863829.2
2,179.6110655972784,0.0,0,1,560781.84
2,545.2538711881847,0.0,0,0,1631559.2
1,139.95029260479077,8.702629477070563,2,2,566286.83
0,405.5844025331058,10.689878469032719,1,0,426412.63
2,694.7109374569308,0.0,2,0,3166176.14
2,549.5918324959888,0.0,2,0,2992644.38
0,638.0833165436131,24.66076466371622,0,2,1136431.0
1,67.32662281699496,7.6944886927508716,0,1,144346.86
0,279.1230464856294,41.147472666412796,0,1,420643.97
0,248.64807009050824,12.618955748553123,2,1,440399.79
1,22.520065296998265,20.104908213049587,2,2,93905.46
2,65.08992974231698,0.0,0,2,322237.08
1,540.6948242314606,11.449089922559295,0,0,871735.97
2,298.1330660328435,0.0,1,2,1731611.29
1,202.803444115128,24.45015374873811,0,1,457271.09
1,643.5235114165391,31.742551071818127,0,2,2185002.84
2,97.37471439247939,0.0,0,0,326762.64
2,61.04976198368048,0.0,0,0,187154.57
1,469.44788359055434,22.887233425990022,1,2,1685633.47
1,66.53145857373926,28.6904410940988,2,1,255894.3
0,202.9184673740636,44.406084696264806,0,0,252158.63
0,45.503607056506084,29.919995771146425,0,1,52790.26
2,632.4617105712239,0.0,1,1,2768508.27
2,413.30441215608187,0.0,0,1,1554161.62
2,391.5610404183172,0.0,1,0,1421501.1
0,506.6577556123077,15.352344508836651,1,1,713565.96
0,86.32369905488893,44.39299723220628,0,2,163068.48
2,518.7302291546816,0.0,1,0,2211531.56
1,380.67264870883366,11.68882207012107,2,0,978347.57
1,476.3692721986921,43.30556880262531,0,1,1225699.78
2,597.3489435306826,0.0,1,1,2637489.26
1,68.84547769364178,24.856741639170153,2,0,204407.91
0,287.2356975474776,12.996852314290868,1,1,404017.61
1,569.5335554518595,17.93725450715105,2,0,1766895.75
0,544.3374518893952,34.11352241339361,1,0,744186.35
2,137.24525201738228,0.0,1,1,652652.96
2,263.04392104859494,0.0,2,1,1436538.95
2,500.2236057514291,0.0,2,1,2608371.46
1,436.82869417843835,6.88639733844743,1,1,1144072.98
1,110.84657756268042,30.389953079279746,1,1,338029.55
0,467.5722460356142,30.016204927426617,1,0,737655.18
2,697.0021530459582,0.0,1,1,3302071.54
2,605.5448975013729,0.0,0,2,2590152.36
2,616.9003683623476,0.0,1,0,2476139.17
1,217.56149694180868,40.03481143851284,2,0,778462.23
0,497.6929006504145,13.35378726250208,2,0,759517.92
1,408.27036284761306,7.244971733062071,2,1,1215479.82
0,293.1766591648305,8.90186565784255,0,0,276568.19
2,310.7333532853277,0.0,0,1,1067541.26
2,27.36862080158673,0.0,0,0,81858.47
1,370.28541177585385,17.581246851724593,0,0,672138.05
1,151.73455345226196,44.15255132418277,0,1,471781.69
2,162.2719299817001,0.0,2,1,796695.81
2,356.79469139389425,0.0,0,2,1661754.71
1,386.50213033222474,29.384256670653738,2,2,1839088.22
0,570.2420441707377,13.292213847420031,2,0,890462.37
0,687.9812232623651,24.101885587890518,1,1,986401.27
0,342.22989704339017,30.74405064432473,1,0,434540.09
2,370.4093101690956,0.0,0,2,1714287.1
2,610.7582001529839,0.0,1,2,3660215.26
0,597.3164207345883,34.0066943901535,2,2,1694553.8
0,618.1409213488361,9.052674350479016,1,2,1004980.66
1,494.26042568866205,34.732403673360395,0,0,1085356.43
0,234.1439954880213,36.02161593269199,1,2,510944.56
2,673.006646568321,0.0,1,0,2721825.81
2,102.6178585325161,0.0,1,2,615426.35
1,698.4507915485464,21.178581922674212,1,0,1484273.65
0,45.206763551769214,35.94709833306365,2,0,102061.07
1,342.3574217907283,27.52674310172481,2,0,1111663.22
2,339.88740768167355,0.0,2,0,1864632.66
0,556.647863936986,10.6346756123741,1,1,877087.61
2,471.4969154026208,0.0,0,0,1155958.72
2,523.3384405957605,0.0,0,0,1708323.62
2,217.01938500334936,0.0,2,1,1322424.22
2,92.52082026135864,0.0,2,1,537717.6
2,50.87164254442983,0.0,0,1,170936.56
0,585.6202029390769,30.335833531894476,1,1,1023361.79
2,648.2364463166101,0.0,0,0,2003127.29
1,566.9191051766555,35.63700976715276,2,0,2082295.66
1,427.13136688064577,43.71328819338676,0,2,1196126.25
0,69.23894764464582,5.60033863303798,1,0,71362.66
2,64.67852505855481,0.0,2,1,363446.67
0,279.55794179690196,21.64212672770432,0,2,425531.68
1,697.7336646360247,29.520561088365717,0,2,1949061.06
0,648.5030569479392,43.79470063217105,2,0,1363139.43
2,413.6965398700066,0.0,2,0,1859444.22
0,360.70706255935085,6.360881486841357,0,0,324000.93
1,558.5271118547469,24.49111424823201,2,1,2029681.09
0,648.7788688039906,8.724843185990935,1,0,777742.35
0,155.2511931773534,16.119050281399375,2,2,377092.37
0,86.37932981242257,6.730823254591298,0,0,84459.19
2,255.6530188107744,0.0,2,2,1709121.3
1,157.3799097928135,12.1558695616285,0,1,317513.86
0,642.7108282586688,44.558862216433404,2,1,1446032.49
2,499.75983340873086,0.0,0,1,2006788.81
1,201.5122941583111,44.3131220831892,1,2,811153.04
0,642.7768320304535,35.358542251702964,2,0,1152638.46
2,191.7007722909789,0.0,2,2,1546756.39
0,647.224508336973,11.889034454225115,2,1,1237131.25
2,689.880599905878,0.0,1,0,2448740.63
2,173.84012265517686,0.0,1,0,707313.6
2,373.03473609712574,0.0,2,2,3338248.85
1,300.6150017270993,28.270022813443973,2,0,992198.29
0,67.97825751336254,8.381848041529434,1,0,78557.37
2,259.881727447612,0.0,1,1,1094022.73
1,249.12126202769926,12.028065548087014,2,2,1050988.55
1,337.944401939407,8.117548945337386,2,2,1357843.44
2,20.8169509762294,0.0,1,1,90659.01
2,535.0552814110987,0.0,1,1,2306037.39
0,530.2010015007249,25.3458981113382,1,1,800333.1
2,262.7209947428589,0.0,0,2,1179278.32
2,205.07354968840585,0.0,1,0,827435.78
1,643.2455782376258,25.888031583071154,2,1,2438084.57
0,363.8987815805378,16.40124244489808,0,1,443463.76
2,174.39682776981238,0.0,0,2,803311.93
0,584.9405866127735,37.73896132557161,2,1,1257964.56
1,129.7954526218295,22.792797579440276,0,0,234505.23
2,451.6171856160066,0.0,1,0,1953649.67
0,659.3359383472808,33.44887139163269,0,1,837911.33
1,60.80456313930193,25.441341266711426,0,1,135441.57
1,321.51956300668274,26.689814221865813,1,2,1131339.38
1,169.1379920288458,26.383637831939456,2,0,586692.45
1,331.09625324662073,30.507134900815203,0,1,759486.49
2,309.92340122126836,0.0,1,1,1399419.58
0,99.96001850995961,20.410848284036174,0,2,149629.6
2,340.8873264860939,0.0,0,2,1416871.24
2,63.0930561651928,0.0,1,1,261120.19
0,615.242085529876,43.12619983369424,0,2,1240654.19
1,187.0267884101401,30.51283221021172,0,1,452135.29
0,618.2005112062297,43.90124341257029,0,1,922535.64
2,678.851484700313,0.0,1,1,2885435.32
0,228.50590788339937,26.341449542814082,0,2,378064.9
0,624.4094690295678,42.03086573824447,1,2,1497149.61
2,24.50019864473014,0.0,2,1,148728.21
2,182.30346219115097,0.0,0,1,627060.31
0,451.5471865345469,44.224228003956746,2,0,873391.06
1,266.59992532696975,31.357235280055132,1,0,619364.22
1,202.5131699637248,31.943567024756383,0,0,392003.82
1,180.01805913277008,7.850200071906452,1,0,367052.32
2,179.59322544298732,0.0,2,2,1400017.64
1,326.0098291430135,21.262510789309022,0,2,915840.88
0,537.0154256816558,21.023132734893704,2,2,1439945.28
0,276.0421104169609,20.323631138087684,0,0,311387.24
0,657.5047352920161,37.042234772103434,2,1,1490806.43
1,191.707935366138,20.448281210850865,0,0,338725.39
1,441.5426048073872,44.55606283570445,0,1,1164884.12
0,630.9911527840811,25.634172301835513,2,2,1548287.71
2,403.8114595655508,0.0,2,1,2407758.85
0,56.19685448421349,5.582215560327741,1,2,100567.87
2,470.5913211439451,0.0,0,2,2411947.56
1,425.40546696307104,36.31169912299906,0,0,933633.9
2,284.14473413397906,0.0,2,2,2106478.31
2,163.96618387400846,0.0,1,2,887702.68
0,492.12991905607146,33.41505276745835,2,0,957407.98
1,345.2910346324293,29.82658310071702,0,1,750020.02
2,350.37332159192476,0.0,0,2,1433755.6
2,319.02361062411467,0.0,2,0,1583384.8
0,610.1787730047487,21.52930778905108,1,2,1151887.85
1,678.1849085636178,15.294737255035983,2,2,2849974.56
2,76.54035625921091,0.0,0,0,216556.51
0,252.60638643649477,10.478565371599128,1,2,478265.15
2,678.2535042584083,0.0,1,0,2411040.76
1,264.2255628002932,38.34959589006878,0,0,589446.69
1,415.39565940990866,23.160582671664315,0,1,895593.78
1,39.28834807083973,42.296127735007516,2,0,141054.36
2,281.07833086317265,0.0,0,2,1117589.37
2,631.1068578205978,0.0,0,1,2297263.22
2,439.6086680946278,0.0,0,2,1922736.91
2,618.7344362615671,0.0,0,2,2621744.03
2,611.8118486206724,0.0,0,0,1807825.42
1,359.1941182698821,22.398115183228157,2,1,1114064.4
2,525.1548210570139,0.0,0,0,1540483.94
1,128.12713450400014,26.763510882593078,2,2,623768.49
0,694.7600417174309,43.06665515150842,2,2,2142461.75
2,145.6072830987083,0.0,2,1,886306.11
0,355.96267776789153,12.815254504860407,2,0,519946.49
1,596.4241633591499,21.83470894417377,1,1,1700748.45
2,337.1505213473609,0.0,1,1,1469295.54
1,523.5748329529933,34.55037481447094,0,2,1440480.2
2,67.24157228897998,0.0,0,2,317937.1
1,264.63458064351295,27.14224538169111,2,0,823115.81
2,622.6141263356561,0.0,1,0,2300053.05
1,433.70876626576506,27.710524881236157,0,1,1087763.42
1,235.38754125566368,15.759895226695647,2,0,657790.47
2,172.8917316726016,0.0,0,1,587565.12
2,655.3610880926002,0.0,0,0,2006999.64
0,88.23979980181258,13.293971433696923,0,2,131281.8
0,202.02104374888387,10.39579288734863,0,1,196802.04
0,334.25861703929263,18.16374083067229,1,1,482571.67
0,345.469891917658,24.840927247615067,1,2,701909.11
1,596.7289539684434,22.707895833414405,0,1,1185087.29
0,660.1338611152412,21.767305386304628,2,0,1086556.64
1,175.7646942910291,23.872100128768324,1,0,420789.55
0,238.71590360711284,21.44662900505983,0,0,224146.82
0,330.8693828009179,8.508363816638358,2,2,744650.44
2,308.67951866027755,0.0,1,0,1145716.79
2,176.19075080957478,0.0,0,1,665576.76
1,341.36906091113696,42.60264153056766,1,2,1431992.07
2,418.91994312721874,0.0,1,1,1977883.22
2,637.8011793939714,0.0,1,0,2509704.62
1,344.3229303641869,13.501486403908697,0,1,685341.06
0,368.2277644095048,43.06496602477446,0,0,457301.62
2,111.41260983109848,0.0,0,1,416601.62
0,645.9403915627174,12.125282546640364,0,1,706987.78
0,401.9600362805186,9.86766508337871,0,0,406073.89
2,408.8277754272576,0.0,1,1,2070821.35
2,664.0021465672663,0.0,2,2,4565133.29
0,403.05725865983436,17.766157808870236,0,1,455769.55
0,150.30265578994744,12.666390573754791,1,1,173300.34
0,222.10272692713377,10.475464104081023,0,0,226594.45
2,234.66781045675265,0.0,1,2,1485438.62
2,509.76629443158674,0.0,0,0,1579466.08
1,433.3618364410107,17.477867467069895,1,1,1033272.55
1,89.87193851298376,29.697937033858057,1,2,337652.56
0,698.9405295984441,43.85190532766635,2,2,2242353.76
0,32.11222534444826,19.222713575704766,0,1,37744.58
2,577.258165281344,0.0,2,0,2586132.96
0,142.15362220500845,43.93759264251544,0,1,204879.42
0,74.43251149934241,7.128301935207246,0,1,81794.02
0,584.4360454735322,16.063518380680314,1,0,716629.02
0,571.7531945217686,16.791007291281453,1,1,879780.63
1,458.71663037124813,19.52354480039681,1,1,1117430.13
0,303.56255523269874,27.34396665127825,1,0,392373.11
0,622.2873335965753,30.544892311711727,0,1,789866.93
2,280.1280808748923,0.0,1,0,1070117.16
2,290.5179805611679,0.0,1,1,1401976.69
2,296.5327410165428,0.0,0,2,1347894.27
2,234.27443190223727,0.0,1,2,1390124.48
2,39.931930553270334,0.0,1,1,194214.6
1,529.8922782084794,31.25095239549203,0,1,1288053.29
1,638.8165299708019,32.389269528270496,2,2,3422043.52
1,174.39530402477735,26.293740738770044,0,2,449595.47
0,239.22719666268492,26.117500198321185,0,1,290648.18
1,209.80098121133486,44.29642222191974,0,2,699114.36
2,29.059407527259495,0.0,1,1,122105.23
1,521.0483225391253,33.005300532819994,1,0,1154440.55
0,613.652309215803,41.07829805211116,1,1,1076407.65
2,289.0329588517314,0.0,1,1,1292080.86
1,411.6101801697212,20.842151279873757,0,2,1127997.71
2,465.08965820923487,0.0,0,1,1740846.87
2,375.44307538160024,0.0,0,0,1236556.85
0,683.3697539799265,23.77401572701983,1,1,1003154.72
2,151.90875636448885,0.0,2,2,1138663.19
1,103.4681022274951,10.675528667090187,0,1,231515.0
1,115.12224091627556,13.840060953774284,1,0,274045.18
2,613.3096002810228,0.0,0,0,1804073.74
1,185.97024733759633,41.85725148342245,2,0,666231.88
0,242.9140660367586,13.555351269622786,1,0,307687.26
2,80.37658191661197,0.0,1,2,412235.5
2,501.09756268707326,0.0,2,0,2349865.71
2,300.0928129743489,0.0,0,2,1400610.7
2,296.5378868608315,0.0,0,0,969321.98
2,502.29349806060924,0.0,2,1,2955813.59
1,298.8708347290111,40.6448834929668,1,0,731627.94
1,588.5780672223,34.24238740773497,0,2,1696466.09
2,348.7501135528221,0.0,1,1,1538090.07
2,551.4976495556757,0.0,0,1,2071462.96
2,30.01774389933843,0.0,2,0,149609.64
2,377.0364677759091,0.0,0,1,1374156.59
0,368.25209161832134,8.085604987189313,1,2,551001.39
2,354.19049836550755,0.0,1,1,1693249.75
2,442.2935901336167,0.0,1,1,2270899.75
2,407.0187658790154,0.0,2,2,3273302.21
1,643.3850052557369,43.58180657540714,1,1,2328292.59
2,510.05289540985723,0.0,1,2,2837905.07
0,305.55716792891525,27.931961311448074,2,0,530351.7
1,496.0513603183088,26.287203956874894,1,1,1487790.27
2,65.05922445579013,0.0,1,1,288284.8
0,52.7553964175448,9.925504913945193,1,0,62836.6
1,101.786710961926,35.746490205496855,2,0,367054.43
0,172.13983345718995,21.233687451790132,0,0,156259.33
1,586.0781388843883,32.25292625237995,1,2,2393262.87
0,79.21818988811688,25.07877904321375,2,0,136643.58
2,573.904995401338,0.0,0,1,1908491.88
1,208.64175136901864,12.917664581454362,2,2,866711.02
0,648.2462540845547,7.078819618654535,1,2,1160583.05
2,681.2152180422463,0.0,1,0,2544849.57
1,670.2751980751158,29.12312023399702,0,2,1937311.24
2,329.75008391750436,0.0,1,1,1490745.27
1,448.1804602563086,21.21641182712057,1,1,1281094.08
0,216.70321036988332,25.61861097832032,2,0,352766.05
2,333.7570260385015,0.0,0,0,993154.15
0,282.272360110533,10.1110439712904,2,1,528233.67
1,187.8223682794781,6.1520325497963135,0,0,249791.2
2,528.0754583764024,0.0,0,0,1614670.78
2,467.805353893867,0.0,0,2,2282292.79
1,506.3199675786382,24.288035407924774,2,1,1747116.92
2,382.5333229209838,0.0,1,2,2376937.7
1,371.09173376412906,36.501774196425586,0,1,939749.05
1,207.53787990461186,36.57122560581428,1,0,586551.25
2,96.10414744132319,0.0,0,0,297251.93
0,192.12728246216727,41.85379520443429,2,1,430016.99
0,164.50411585785284,30.898049531603373,1,2,321584.42
0,683.0439644055474,14.944161658490192,0,2,950962.93
2,67.86038379481488,0.0,1,2,328514.55
2,154.9876678817901,0.0,0,1,566548.19
1,672.0620338607773,23.589729292604673,2,2,2862237.69
0,544.1876808650237,22.397733650125502,1,0,691108.92
0,627.9811077703118,9.858715947425875,2,0,932493.45
1,191.20538161603238,43.670381449093874,2,0,636851.15
2,453.0607866973578,0.0,2,2,3468559.5
1,480.2267886633356,27.061326827081906,2,2,2344280.0
1,523.7527226943994,25.981114056635114,1,0,1251052.0
1,455.9082680367877,19.34779960891887,2,2,1934240.32
2,451.7072705266066,0.0,2,1,2873839.09
0,587.3026949118605,24.165077239967438,0,0,634156.21
1,47.365184112586746,9.60654701892301,1,1,139201.14
1,43.049062073488,31.151942491148734,1,2,179854.84
0,561.5715111775035,9.682838754457862,1,1,749553.45
0,48.04694180406422,37.678588383396125,1,1,87758.11
1,643.4038527131094,43.48090614353841,0,0,1410457.28
0,72.09793990651741,38.42055213751413,2,0,124487.03
0,87.8749128376782,8.38441384607254,1,1,119445.35
1,510.63311510067894,18.64352619207586,0,1,1003354.33
2,461.33741074317464,0.0,0,2,2316970.58
0,468.8623983803085,25.4428036646787,0,2,756869.67
2,660.5314324267077,0.0,1,1,3084269.33
2,642.5891790345105,0.0,1,0,2363820.63
2,574.7459193741148,0.0,0,1,2071552.45
2,642.9409373127744,0.0,2,0,3100830.29
2,607.8291046880768,0.0,0,2,2993339.38
0,583.7977919561348,28.732356653256623,1,1,1052116.5
1,272.0768499430644,22.715273074622083,0,0,485447.81
2,108.44947810056965,0.0,2,0,442123.83
0,443.2809562855138,15.267716000660414,1,1,591535.37
2,32.3519974597741,0.0,2,2,252757.94
0,493.3538444819853,21.258582915798524,1,2,927359.21
1,118.60969938577138,29.791321262446722,2,0,377218.12
2,369.7662138718406,0.0,2,1,2409868.81
2,206.16555829664424,0.0,1,1,980216.15
0,593.8424837222865,16.948768114395357,1,1,891196.68
0,418.93900711364995,6.45215195849548,0,1,459910.35
1,575.7951750584526,7.162122631427703,2,2,2360441.7
2,210.45798220251098,0.0,2,0,1256032.9
0,21.990591783350958,44.712030556398254,0,1,31367.57
2,226.6773764245486,0.0,1,2,1160833.04
1,481.32420664351423,35.6588606335427,2,1,1853755.94
0,61.14695174790236,31.002373233968925,0,2,106038.82
0,356.1669187372648,34.79768155838272,0,2,591052.95
0,296.0276410682452,36.8339126391732,0,2,478624.75
2,423.8644374052538,0.0,2,1,2405887.4
0,58.158213308296055,26.10679072012127,1,2,111889.49
0,672.7020720519637,9.460606676277381,2,2,1540670.12
0,641.7856580779115,27.688283484202888,0,1,829286.66
0,207.50188881505207,17.15303993382406,1,0,262549.67
0,93.07923299192156,15.729188717308826,2,1,158187.13
0,672.730784409832,7.104181739130246,2,2,1491073.44
2,555.0652390865417,0.0,2,1,2940076.56
0,436.98858561713644,37.31487597038644,0,2,790480.04
2,328.43800484537996,0.0,0,1,1133119.25
2,663.7968222642714,0.0,1,0,2611203.25
0,155.58853073202474,22.670021685111486,0,0,149310.48
0,299.10421317292804,19.54577508693559,0,1,379865.12
0,634.8184239700034,31.122867856049147,0,0,685199.1
0,503.1541227959022,41.13763725245977,0,1,607403.09
2,435.24096629359036,0.0,1,1,1776075.23
0,498.93263732303717,38.15840187987915,1,0,681638.96
2,285.2708264304914,0.0,1,1,1280521.65
0,633.1797588518298,5.659995175963521,0,2,878688.01
2,485.5205307518443,0.0,1,1,1689121.66
0,190.9618693084992,23.44549730905491,1,2,412928.8
1,320.5812236021487,42.04378130016324,2,2,1605316.41
2,177.03918257774177,0.0,1,1,767337.33
1,209.35078438949174,34.23694731352795,1,0,536441.74
1,455.24214816450035,23.375000739599137,0,2,1312335.31
2,97.56637507460898,0.0,1,2,503890.44
0,657.28916808122,40.42769108974057,0,0,769092.53
0,311.3049956532918,27.785462152442765,2,0,494101.18
2,502.05848083961325,0.0,1,1,2383341.61
0,659.4943857363301,40.962676961776616,0,2,1180747.08
2,267.3462197321594,0.0,0,0,822995.87
2,627.5695576389597,0.0,0,1,2256934.83
0,40.52954691106332,7.274161572671307,2,2,86241.5
1,436.56136779988805,35.198063880541206,0,1,1138685.05
0,198.2426461685743,24.08340801915239,0,0,211218.21
1,647.5304414603735,26.85855742696622,1,2,2504550.45
1,164.5217474667529,31.770741827876343,0,1,444737.45
0,656.2153752137481,13.092425883429692,2,0,1118458.73
1,35.61134047989317,12.033467206578635,2,1,116424.91
1,645.651297773921,19.007874861115436,2,1,2566023.71
0,290.82549120647184,17.26338561866132,1,2,517701.85
1,414.4917344546822,25.664377114854947,0,2,1226572.52
1,502.3187863268452,34.64487553284721,0,0,908517.45
0,20.24184877544428,15.211245757493392,2,1,38767.76
0,618.4388377756992,42.93416197293468,0,2,1052442.32
0,479.87184794998706,10.675937374805029,1,0,543159.87
2,575.3473197507451,0.0,2,0,2861224.79
2,474.5286334884986,0.0,2,0,1973680.08
2,91.56468834469429,0.0,0,0,298807.03
1,478.60857002827225,36.44467357216758,0,0,1009491.25
2,60.98248579765708,0.0,0,1,189744.86
2,190.11476590434026,0.0,2,0,909603.79
1,320.53950818510293,8.798571270079044,2,1,911928.89
1,175.86069618793894,32.01945721223494,0,2,495282.42
0,43.00500266541179,23.75590138085263,1,2,92151.14
2,323.45988691029777,0.0,1,0,1195433.14
2,449.0901323080328,0.0,0,1,1649408.5
0,630.8187205041554,41.39573797593317,1,2,1522481.17
0,27.141317027441826,42.211496941982304,0,2,55450.84
0,493.202290066837,39.59334822548691,2,0,933794.32
0,426.3036015003966,22.327027310797437,2,0,702142.28
1,107.82323219087769,32.52568885837535,2,1,445127.82
1,324.94386086588986,10.07410740515037,2,0,853090.5
0,667.664097735848,37.890787431374584,2,1,1522267.23
0,239.22360779585372,27.716266289303412,1,0,355026.4
2,84.3027977247559,0.0,0,2,398025.31
1,228.44309488208577,26.301484478463063,0,0,462878.51
2,436.826474442767,0.0,2,2,3438243.07
2,38.244006112597376,0.0,2,1,195850.02
1,569.5079429907139,14.5008331946249,1,1,1297903.33
0,21.872018254299405,43.111173647045,2,1,49756.91
2,665.4778648867269,0.0,1,0,2625818.5
1,413.35824926636815,23.085652459480286,2,1,1561501.01
1,205.40361408444932,18.723498129534498,2,2,960811.31
2,318.09158623637114,0.0,2,2,2491902.75
2,616.4732142756983,0.0,0,0,1877814.74
1,28.605897733114155,27.09509494755811,1,0,70248.37
2,444.751774232824,0.0,1,1,2117169.55
0,367.95930385100405,6.6357990323164096,0,1,381245.44
2,380.8112423655949,0.0,0,0,1288897.68
2,608.0746035701418,0.0,2,0,3095876.37
1,265.9466645907419,9.958902706196916,0,0,417355.54
2,409.23376916361235,0.0,1,2,2487209.56
2,128.4118824877341,0.0,0,2,586954.01
0,693.7866627214651,38.91675983386881,1,2,1436125.31
2,699.461670072978,0.0,0,2,3446506.88
1,671.0777542700005,7.275974485812395,2,0,1722698.32
0,355.90706954661465,30.55532935701938,0,1,471930.07
1,574.0037980152888,39.09061409485203,1,0,1421682.29
2,351.5169741532049,0.0,2,1,2291724.53
0,213.58333822973347,10.554964438600063,2,1,433481.24
1,208.67523723418722,38.27170771821014,1,2,809218.23
2,83.23861464850619,0.0,1,2,469076.23
1,650.856097723852,25.469918275999067,1,1,1722615.95
1,67.63731424173008,14.294110330894085,1,0,152172.44
1,569.3352774077214,27.998082013048162,0,1,1278419.82
0,180.71179053191202,33.81319458189917,2,0,336573.54
1,437.0421925215543,33.555661094965636,2,2,2192816.67
0,118.52184269885238,25.612568663722442,1,1,202174.46
0,497.49293667126807,20.7902646002169,2,1,941609.57
0,619.1281573874121,18.80883701920628,1,0,801074.73
1,496.7438233701175,32.621598346939884,1,0,1309386.78
0,428.60501716714475,43.6573452445497,1,2,856306.62
0,191.52350893092975,26.96483756320998,2,1,415431.43
2,101.15441186993336,0.0,2,1,624662.76
1,612.9767021622739,27.737990018926855,0,0,1150191.61
1,281.2295405245994,44.750413797160334,2,0,1099774.32
1,183.52941553649714,39.02274045267964,1,2,808756.42
1,27.707197272922937,16.210527296469152,0,0,49976.77
2,168.18544215731032,0.0,1,1,754631.72
0,390.75724555055695,36.30388124617841,2,1,660457.46
0,109.45308742965545,34.80400318931313,1,0,157639.86
1,660.7774245150982,42.341081677270516,2,2,3425737.85
2,397.23108801360826,0.0,0,1,1396702.48
0,437.1708396386896,20.905792834644856,2,0,798786.83
2,379.95553038444467,0.0,2,1,2383876.71
1,613.9046311320749,19.23023629157135,0,1,1193145.13
1,652.6886988907218,12.628041215512923,1,1,1683932.38
1,171.8062613290291,35.280598216424856,1,1,546907.53
2,389.160601564907,0.0,2,1,1951093.34
2,535.6651949998792,0.0,1,2,3104853.71
1,277.5980252918831,34.02753608909003,1,1,803573.19
2,108.68652602111712,0.0,2,2,776652.07
0,20.24247022799555,38.09692595718768,1,1,33425.35
2,91.9177949677465,0.0,2,0,531485.02
1,546.4000693357018,14.702113265172262,0,2,1415620.28
0,628.7969008644916,12.41080866523706,1,1,848014.77
2,207.66597957545966,0.0,1,1,950155.33
1,446.72081687923054,20.04685199897662,2,0,1356183.83
2,189.73494087013947,0.0,2,2,1422562.21
0,685.2685962360988,9.768039162894953,2,0,940453.79
1,168.32031885472955,22.142875721328505,0,0,300743.82
0,177.10646631378916,44.42830315245092,1,0,261256.94
2,31.697120656371588,0.0,0,2,137806.68
0,156.19203916190693,33.64283170636767,2,1,348001.95
1,319.8988625524961,23.369926908357556,2,0,1123353.4
0,146.57574196192616,27.452403742617108,0,2,234337.38
0,461.0595039826284,25.491187441415267,0,1,553131.76
2,542.6635376585862,0.0,1,2,3021437.18
0,587.273995698003,13.776506639062095,0,2,715110.26
1,286.12274610027134,14.659258285385661,1,2,1015555.2
0,42.0887682411213,13.627432361419043,0,0,41820.41
2,620.9592210054278,0.0,1,2,3925976.7
0,289.37981358273646,10.202295867141377,1,0,315224.76
1,342.8454585418328,22.919476620136,1,1,920530.45
1,472.6577944804234,38.55402633475266,1,1,1340611.4
1,491.48845420840667,7.6425569390345105,0,2,1342845.86
0,248.39570097845663,23.71787521909983,2,2,689098.61
1,67.0449171110165,44.49127737711608,2,1,263098.33
1,618.5859386412228,10.417864190262778,0,0,1050627.89
1,422.74172981218,11.463072878261489,2,2,1804353.24
1,230.5084872450124,44.79631835368269,0,1,645825.17
