area_sqft,brick_size,location,floors,cost
2754.9092632583893,0,2,3.0,225507.46
338.64227244258086,0,0,3.0,19372.65
1339.1241014204143,0,2,4.0,111993.18
535.6779576861001,1,2,1.0,26892.48
1079.5589166492434,1,1,4.0,59499.88
292.1926771815563,0,0,7.0,18175.51
2502.7173820091075,0,1,3.0,154542.57
218.12769514122618,0,1,1.0,12812.49
1080.3401329682845,1,2,2.0,80308.78
2585.422711472219,0,0,6.0,150023.14
2583.2183209696664,1,2,6.0,203071.98
2913.0431651379563,0,1,3.0,189110.63
469.1216684808913,1,0,5.0,20485.78
371.9109083884002,0,1,2.0,24193.77
1236.2684875047275,0,1,1.0,78831.37
606.5606751519038,0,1,3.0,35713.23
2489.6802688792027,1,0,5.0,108351.99
2002.2235410069761,1,1,6.0,138625.25
1278.868223370725,0,1,7.0,104149.97
779.21081336546,1,0,1.0,31393.63
2298.4401434106157,1,0,6.0,115115.98
799.0096510854496,1,0,5.0,38530.18
2790.750679520514,0,0,3.0,138694.72
2905.326673545408,0,0,3.0,144389.91
751.7518160192215,1,1,4.0,41644.32
2171.202621376245,1,1,4.0,119664.72
1802.055174109523,0,2,4.0,138868.26
632.7423684504466,0,0,6.0,38054.63
1305.4051721981868,1,1,4.0,77188.53
2841.5169407163166,0,0,7.0,164361.46
1066.9755276810959,1,1,6.0,62386.04
2878.545596081462,0,2,7.0,287675.19
1626.2432378481064,1,1,6.0,104879.81
84.40975049773857,1,1,5.0,5633.17
2169.399351503185,1,1,7.0,122058.69
2656.4419738016727,1,2,2.0,175385.99
1177.8384873714417,1,2,3.0,80520.77
1246.2916457018423,1,0,2.0,51676.23
768.2107501803903,1,0,6.0,38226.64
1998.3580648325337,0,0,1.0,89897.77
2054.618892039867,0,2,1.0,161783.18
1553.0098212867495,1,2,2.0,102458.98
1138.9341070625235,0,0,1.0,56015.37
140.840279648786,1,1,7.0,10214.95
839.8956716562338,1,1,5.0,47575.42
849.4328347708441,1,2,7.0,80916.22
2102.2517177154327,0,0,3.0,111567.63
706.0860669369379,0,1,5.0,52515.68
264.02056238999666,1,1,5.0,15178.38
2433.3147975391753,1,1,6.0,145726.89
294.4608758260703,0,2,2.0,24065.59
334.45873203601707,1,1,1.0,15899.57
1989.2686924844331,1,1,6.0,115910.36
1317.82733327628,0,1,5.0,88779.62
2658.263021818162,1,0,2.0,107917.62
2654.3672752169073,0,0,2.0,129641.4
42.34533398640284,1,1,3.0,2461.7
2599.383301462144,0,0,4.0,134740.02
533.8478349672156,0,1,7.0,44841.25
2195.2736809536764,0,0,2.0,98032.35
1944.5106824723955,0,0,4.0,103835.08
75.24151192062205,1,0,1.0,2994.0
582.2536479936429,1,1,4.0,30662.13
677.1822555141168,0,0,3.0,30249.16
501.3223757381541,0,2,2.0,36530.31
534.0009188399598,0,2,1.0,44700.57
1887.1685573354216,0,0,3.0,90767.16
1469.0531670797384,1,2,6.0,139414.41
1025.8021249829703,0,2,4.0,75064.87
1322.2894993378181,1,2,7.0,106275.58
776.9470799100717,1,1,5.0,51444.94
2446.3824545336147,0,2,5.0,223528.04
1078.2163252923156,0,1,2.0,57405.72
429.28164456937515,1,0,4.0,21249.85
740.2338067923304,0,2,5.0,62825.09
708.3690735458912,1,1,4.0,39089.4
1121.90231269321,1,0,4.0,50510.65
308.6108005079868,1,1,2.0,14158.27
2962.486670227784,0,0,6.0,154858.82
1672.23540167811,1,1,2.0,94091.99
451.93312505125994,0,0,6.0,27234.81
706.2023680006969,1,1,3.0,38059.07
1898.912762731129,1,1,7.0,119535.73
1942.9412974101128,0,2,4.0,159646.59
1617.2310579847758,1,2,5.0,134087.53
2456.886368934124,0,2,3.0,193856.77
1700.4239661761037,1,2,4.0,137355.79
1513.953970118398,1,0,1.0,63443.78
929.6076351840833,1,2,4.0,63902.01
2929.9398066686354,0,2,2.0,233943.3
1533.7931334964987,0,2,6.0,148902.14
1463.8657722386274,0,2,1.0,116050.0
2915.858375360265,0,0,3.0,155748.65
2405.3757432939938,1,0,7.0,118073.13
84.01658241828116,1,2,1.0,5393.77
2161.5791986224845,0,1,6.0,140951.76
797.0719601329914,1,1,1.0,44298.15
1897.4062575965029,0,1,3.0,127165.1
32.35211002945862,1,2,3.0,2539.22
2839.4767291152866,1,0,5.0,146912.5
483.0109524681793,0,0,3.0,23174.22
388.2354473266157,0,2,3.0,31754.08
245.81536339814267,1,2,1.0,16984.82
726.1541658711398,0,0,1.0,30965.27
1971.4484444961263,0,0,7.0,112315.55
1678.3324323689671,0,0,2.0,76016.99
2642.586489881789,1,0,3.0,109677.78
2620.839159553918,0,2,4.0,230733.65
603.205291094029,1,1,7.0,34897.51
1967.0385197821242,1,1,5.0,120568.45
431.17976573599225,1,0,5.0,20012.04
1582.9941153136576,0,0,1.0,74217.58
1701.3757390872568,1,1,7.0,101864.86
2371.7730547946526,1,1,3.0,143124.39
1864.6794777051525,0,2,5.0,169572.68
417.10677176534983,0,2,7.0,41634.87
1521.9292689464382,0,2,4.0,128289.59
804.8714503721466,1,2,3.0,58303.69
2092.677303511291,0,0,1.0,91725.61
2842.512343551774,1,0,3.0,140728.8
1741.482370773503,0,1,3.0,100724.14
2302.8004328911597,1,0,2.0,89932.41
2260.6995792701687,0,0,2.0,101844.17
151.51940985131756,1,2,7.0,13876.65
1112.9967912841473,1,0,2.0,43351.18
470.23313449524636,1,0,2.0,21826.04
2434.527322495406,0,1,7.0,210615.52
974.4139666676862,0,1,7.0,67560.08
1430.703069174688,1,0,2.0,61076.11
2229.630732781611,1,0,1.0,92024.88
256.8273000839454,0,1,3.0,16230.19
2077.641749376515,1,1,4.0,128961.33
1314.570264805947,0,0,2.0,65190.74
2322.274050279782,1,0,3.0,106777.6
374.44862463404445,0,0,1.0,17159.62
1021.4972156198974,1,1,7.0,68507.89
2936.4515576106364,0,2,5.0,286852.66
2582.4992221575585,0,0,4.0,131089.7
1408.403869447734,0,2,7.0,133398.81
209.51525441899258,0,2,1.0,16628.72
2286.9177403599365,0,1,2.0,123710.48
2907.187564898723,0,2,6.0,285638.23
1997.3615749795379,0,1,7.0,153869.48
2146.2109398335892,0,1,7.0,145521.63
2237.8722785312825,1,0,5.0,106180.67
2220.565709877929,1,2,5.0,155748.82
2670.73561926797,0,1,5.0,186665.47
1186.1944537432737,1,2,5.0,84607.76
2413.8465434540035,1,0,3.0,108435.86
577.7833780121784,1,0,3.0,27065.13
2704.0654226920838,0,2,6.0,262756.39
2133.988108251685,0,1,3.0,129118.09
908.3925212842146,0,2,4.0,78477.01
2587.7273005480233,1,2,6.0,203228.5
473.8021042076532,1,1,1.0,24084.72
1656.5942009659743,1,0,6.0,92647.53
736.290289177583,0,0,2.0,37791.55
2817.006084060662,0,0,3.0,114135.56
2293.150629818419,1,1,3.0,136093.29
1742.597923737998,1,2,6.0,133753.65
2868.795491093329,0,1,4.0,193875.33
77.92159144784681,1,1,5.0,4440.77
2099.0789022643876,1,1,3.0,109316.14
1187.2613261064064,1,0,3.0,51652.46
2350.1171307664486,0,2,1.0,180494.12
2567.148946526913,0,0,4.0,132893.37
270.23060028787756,0,2,3.0,20571.83
81.22255411083052,1,1,4.0,4374.17
456.9750216594901,0,0,7.0,24742.04
2086.1401837513454,0,1,1.0,116851.55
2650.550024144768,1,1,6.0,163885.34
2843.0575797756605,0,1,7.0,211991.01
1864.3869558504568,0,1,5.0,124257.97
86.62411325756119,0,1,4.0,5675.75
2294.2873860958607,0,2,6.0,218751.57
2985.2431149654094,0,2,4.0,216670.16
1164.079152701869,0,2,4.0,96648.44
225.1025396520754,0,0,7.0,11777.76
290.3343959158243,0,1,3.0,18609.43
149.17669721808886,0,2,5.0,13807.1
1250.9285205046497,0,2,5.0,106964.79
1604.3128127837517,1,2,5.0,131859.72
2497.0368975968477,0,0,1.0,99054.73
2315.249557690103,0,2,6.0,222880.63
1195.3314849654016,0,2,5.0,109753.86
2823.4701732020176,0,1,6.0,207221.36
724.8933050804773,1,2,4.0,51601.1
393.77837441717134,0,1,6.0,29118.22
2852.4657255523493,1,1,3.0,162799.83
1102.8993670166444,0,1,5.0,74863.08
628.4152735774793,0,1,4.0,46469.47
572.02748405569,0,1,2.0,34215.15
303.25461310692594,1,1,7.0,20014.62
634.4610106875388,1,1,6.0,38592.09
2086.0693495869446,0,0,7.0,131850.16
2980.4502841682934,1,2,4.0,227674.09
1650.5984604799482,1,2,4.0,123334.21
1194.5442411039023,1,0,4.0,59560.81
54.69341857028151,0,2,5.0,4876.65
500.8672268620388,1,2,5.0,38246.62
1146.2194675225428,1,1,6.0,68396.23
263.9264743715868,1,2,5.0,22794.46
162.6830519048128,1,2,5.0,12967.66
151.85300206915954,1,0,3.0,7370.04
2864.3856611749,1,1,1.0,160274.42
2357.865197771379,0,2,3.0,196051.35
1071.2906396090439,1,2,7.0,91244.87
2330.3421875250374,0,2,3.0,189050.84
959.3080388089518,0,1,2.0,57740.36
342.36357451445707,1,1,3.0,19150.0
2940.318985204855,1,0,6.0,134288.17
906.3047451060788,0,0,7.0,61959.05
2415.3280282319374,0,0,1.0,107225.84
2530.726569406773,1,0,2.0,99600.55
1898.4688873694815,1,2,4.0,148768.34
791.6077912435542,0,1,2.0,51687.77
2379.9954672547833,0,2,7.0,240338.02
201.98213359225295,0,0,3.0,10128.94
447.0257715140095,0,0,7.0,25867.55
1339.398575240106,0,1,3.0,87555.2
1342.3810028359123,0,2,2.0,102537.58
168.25714010458918,1,2,5.0,12285.71
1662.262722976415,1,1,1.0,82791.14
829.4081049042713,1,1,1.0,39595.34
1945.0872079734534,0,1,3.0,120172.81
2836.277256867594,0,0,4.0,151115.18
2909.5100909425287,1,0,6.0,141200.3
1188.088146767162,0,1,5.0,74498.04
712.5002175219659,0,1,3.0,46117.29
2498.5706966766866,1,1,1.0,129977.62
1662.7151006171357,0,2,2.0,134054.59
2394.7394941755097,1,1,4.0,139780.55
2666.169188036544,1,2,6.0,205517.72
701.8039362135873,1,2,6.0,61421.07
1171.4400455655605,1,2,5.0,81597.52
767.8171178783484,1,0,2.0,33094.77
1709.4725797477747,1,0,7.0,71217.89
1927.629812809441,0,1,4.0,136763.99
2247.6462082573044,0,1,6.0,166816.92
1829.965254810437,1,0,7.0,92079.38
1973.1677301626962,0,1,2.0,117163.76
310.3803747079037,1,1,5.0,20667.57
1811.8820812933375,0,0,5.0,93050.58
970.2795981156339,0,0,6.0,57095.0
732.230461099188,1,0,6.0,35921.7
1425.1575294237346,1,0,5.0,61787.08
2666.999664753516,0,2,6.0,272682.32
2368.8362549423878,1,2,6.0,167192.39
2037.7465724222416,0,0,6.0,131636.75
2675.54149281574,1,1,5.0,167492.49
2491.4599035845044,1,1,5.0,144262.57
2084.3335695731807,1,1,2.0,111582.1
2472.170252201505,0,0,1.0,117336.83
1566.6782447011187,1,1,7.0,95490.15
1078.380116733619,1,1,4.0,65550.16
1875.7043293453278,1,1,3.0,106846.32
2181.8419349543033,0,1,4.0,140752.08
2581.945323881333,0,1,3.0,179983.22
2891.462507671932,0,0,4.0,142449.15
1420.0192246811782,0,2,5.0,125800.02
230.0248920202338,0,0,6.0,13554.22
2983.742431055623,1,1,1.0,157487.69
2585.4059735730866,1,1,7.0,177387.28
1938.1199659895165,0,0,6.0,109623.83
1329.1087784048266,0,2,5.0,124658.34
2419.79720703601,1,0,1.0,88172.47
1674.4988768603498,1,2,1.0,97450.04
614.0701945924495,1,1,4.0,36952.4
634.6242819983867,0,2,6.0,56782.48
2007.2827704797064,1,2,5.0,168181.41
2078.1893001933877,1,1,1.0,98834.37
1668.4073070958634,1,1,3.0,87401.54
1943.7973635414558,1,1,4.0,117462.81
2495.399427516982,1,1,5.0,154850.16
2486.4691063102487,1,2,3.0,176024.08
2370.452753923105,0,1,1.0,131052.8
1995.6203349134978,1,0,4.0,90539.25
477.73524341433625,1,0,6.0,23740.5
172.49755142330076,1,0,1.0,6947.25
1738.2347167539263,1,1,1.0,94660.85
1615.954991979472,0,1,7.0,126049.62
2508.6429233530553,0,1,1.0,128062.3
400.48123419475434,0,0,1.0,16639.17
580.3847304924096,0,0,3.0,26414.42
480.55240886196356,1,0,3.0,20018.75
2886.9639742809773,0,0,4.0,167054.66
1185.1881436394356,1,2,1.0,81537.45
1071.2877840876617,1,0,1.0,46457.49
660.6259438744802,1,0,2.0,27307.07
2536.3691384134577,1,0,6.0,121083.92
2587.449196268704,1,1,5.0,139461.56
557.0494422033912,0,2,3.0,44550.29
1151.993756776518,0,2,3.0,86668.79
1870.5592674344637,0,0,1.0,82227.84
1104.0704518015712,0,0,1.0,53469.89
1189.5998322350474,1,0,4.0,50878.82
2320.1664738175214,1,1,5.0,140934.64
2276.409917567793,1,1,7.0,127355.64
2759.758522684569,1,0,7.0,124585.78
1224.845563495495,1,0,5.0,53096.57
2947.90752359732,1,2,4.0,214586.4
882.5498751306676,1,0,6.0,40411.77
1633.5105535951616,0,0,1.0,74471.38
2815.4937240854533,1,1,4.0,166376.43
2534.623830902905,0,1,3.0,145679.11
1918.1952103723713,1,2,4.0,160991.82
1038.181527454563,0,0,5.0,46308.09
1566.0225016649981,1,2,6.0,139632.44
1820.1230770649645,0,2,6.0,135495.88
2380.7835510150403,1,2,6.0,185824.93
1745.5238000839224,0,0,1.0,90026.59
2808.90368112017,0,2,5.0,263830.57
1164.354506556531,1,2,7.0,95578.46
1594.798825174175,0,2,3.0,133595.45
66.98169701910405,1,1,5.0,3902.9
691.0113946316942,0,0,2.0,33211.0
1377.7379405368517,0,0,4.0,62009.45
2068.659531855495,1,1,4.0,123195.66
535.0137831140344,0,1,6.0,33396.32
332.9659558809217,1,1,3.0,17256.22
1082.8066876466848,1,0,2.0,44107.98
2106.7239415527793,0,1,5.0,157027.99
2008.846422925496,1,2,2.0,136726.61
1203.4289326642415,0,1,2.0,77224.91
1673.2591421793695,0,1,3.0,123407.04
1831.963604063967,0,2,6.0,193224.65
2511.403193353786,0,2,1.0,193802.31
1649.49910419973,0,2,3.0,131466.02
986.3198796053783,1,1,6.0,60189.95
1016.3428976765034,1,2,7.0,85519.78
1226.5834153860878,1,0,7.0,56148.43
2648.9286289090737,1,0,7.0,136740.29
1785.015070287446,0,2,6.0,147104.83
900.4270572663187,0,0,2.0,42837.89
2719.1321803611045,0,1,7.0,187626.22
1531.4499460478314,0,2,1.0,113758.82
1253.6929159450412,1,2,5.0,112393.94
1837.614745820408,1,0,6.0,91538.58
2392.3173713118026,0,1,1.0,128522.52
1266.8548279218965,1,0,3.0,56049.65
2851.398693939078,1,1,1.0,143672.58
2837.714473518427,0,1,5.0,202798.0
1010.0050079749428,1,0,1.0,37328.94
894.3430895899875,1,2,7.0,71967.42
793.9857059985359,0,1,6.0,57983.08
728.6111357022278,1,0,3.0,31662.68
2427.4365682819034,0,0,7.0,160376.77
1493.1260152251016,1,1,4.0,88307.05
253.77066348813688,0,0,4.0,13060.03
462.10100829234534,0,0,1.0,20547.93
1067.782596385799,0,2,7.0,102814.09
964.5402971896331,0,2,7.0,98135.35
603.3799993385187,1,1,6.0,34718.4
2059.3316028055497,0,1,6.0,135910.71
2652.6148247335086,1,2,5.0,213588.44
2008.7866370481481,0,2,1.0,134936.12
2144.562528381028,0,2,7.0,203580.61
1755.7487841025963,1,2,5.0,139012.57
2251.6606816654985,0,0,7.0,124400.2
2359.8715849013793,0,2,1.0,200702.18
2458.064069388012,0,0,3.0,131224.95
92.90333750818235,0,0,4.0,4645.94
117.53884643625614,1,0,2.0,5324.5
1904.977463040052,1,1,2.0,115160.61
2009.838115790131,1,2,7.0,183163.55
56.994446780866056,0,2,1.0,4141.32
1560.2918847922797,0,1,1.0,90039.83
1780.3452157287616,1,0,4.0,75697.87
1794.1557957002258,1,1,6.0,108660.1
391.71711439559306,1,0,4.0,17746.15
283.6949440578687,1,1,6.0,16037.02
1095.1460856640094,0,1,1.0,63126.6
1506.876873343555,0,1,4.0,110239.5
2892.348221689494,0,2,7.0,282791.23
328.6971972185438,1,1,3.0,17881.91
2616.8564655513032,0,2,6.0,261961.79
153.4547882703688,0,2,7.0,15472.51
2677.151042784656,0,2,4.0,208293.84
2317.353294379258,0,1,5.0,160068.2
1889.1584848739699,1,2,5.0,162435.37
1748.9762032626666,1,1,5.0,98110.75
2784.0463457300393,1,1,7.0,188402.45
2161.552065467907,0,2,6.0,212605.45
2506.0419339312293,1,0,2.0,101116.65
1705.1761601567805,1,1,5.0,113309.69
1364.9341084831317,1,1,7.0,84301.26
2164.8491473521062,0,1,1.0,138160.27
76.2883940307288,0,0,3.0,3456.27
2456.506160251811,0,2,7.0,237318.29
1677.659160835825,0,2,4.0,141781.99
132.5088670381797,0,1,4.0,9571.33
2652.301733865935,1,1,2.0,147147.15
1529.046963918531,1,1,1.0,79767.68
2594.920352556624,1,1,3.0,144493.49
1628.0944818800538,1,2,3.0,117964.91
2473.2423533491587,1,0,3.0,104075.93
2312.5350081792617,0,1,3.0,173098.16
1157.8359901552544,1,1,4.0,67844.2
1899.1238959197094,0,2,2.0,151669.5
2700.594373695371,1,0,7.0,135132.93
2776.177302201124,0,2,6.0,252803.48
969.7496469073254,0,2,6.0,87524.13
1903.972391901987,1,1,1.0,86576.11
529.1534143114263,1,2,6.0,44753.08
2323.36997691651,1,1,1.0,125254.53
2597.626746113011,0,1,4.0,179446.46
1502.729686431264,0,0,3.0,69069.43
1037.2248934622182,1,0,5.0,52083.81
2571.424225172317,0,2,4.0,201137.31
2017.6569320391159,0,2,7.0,218901.78
157.39647196385886,0,0,1.0,7122.88
2877.9990445355056,1,2,2.0,191133.0
1879.8031988985156,1,0,1.0,67954.02
784.347152783699,0,2,4.0,65373.82
1227.2722285290195,0,0,2.0,62007.22
546.0167501267935,1,0,6.0,25870.56
486.5580054259026,0,1,4.0,30725.36
1052.5788773754043,0,2,7.0,102254.68
2642.355323664468,0,2,5.0,227336.46
2091.541578520889,1,1,7.0,128169.56
2978.7621615697353,0,0,6.0,156214.08
1640.3935822877747,0,2,1.0,114162.74
132.20380869136665,0,2,6.0,13073.79
1044.13910287334,0,0,4.0,52803.38
1024.2728035523799,1,1,6.0,63359.81
351.7570649981662,1,1,1.0,16940.2
2274.418019124207,0,2,7.0,212585.24
1261.7369949328265,0,2,7.0,129379.55
2887.039030868135,1,0,4.0,124429.83
1945.3836954787107,1,0,5.0,100763.92
770.1112957602817,0,0,3.0,38738.64
1335.2238439771309,0,0,6.0,81255.04
1413.955489513273,1,0,3.0,55595.88
1197.07916819841,0,1,5.0,91191.64
1158.070829560227,1,1,2.0,58676.04
1995.4928803764765,1,1,4.0,103668.95
466.0486610192587,1,1,1.0,23936.93
1905.0384432563842,1,1,2.0,107814.77
2615.574426887624,0,0,7.0,157474.82
537.8448888486688,1,0,3.0,21592.67
1829.3911689125496,0,2,6.0,159759.92
1651.8882728871126,1,1,6.0,103371.28
2025.8058888357994,1,1,6.0,140214.33
518.0284768784206,1,1,1.0,26542.03
1828.368691765116,0,0,4.0,108592.56
1973.9422620413147,0,0,2.0,94033.18
622.6375487402861,1,1,3.0,33610.2
712.9239587845847,0,1,2.0,45329.58
878.5775146897683,0,1,7.0,62531.45
2629.4794798377557,1,2,3.0,197355.1
1369.1942181525096,0,0,5.0,82694.1
987.7916418535088,1,0,6.0,54885.12
154.6394101795246,1,1,7.0,9880.84
950.6379267316763,1,0,6.0,43872.05
2289.0825266602365,0,1,6.0,173218.26
2708.5914923558903,0,2,5.0,252624.49
2296.1060027007684,0,1,3.0,141446.85
2626.8465060231865,0,0,5.0,170716.46
1590.6814017107613,0,0,3.0,82775.56
1638.449888809292,1,0,6.0,78970.33
725.1521334667996,0,0,3.0,36436.33
980.6058124626227,1,1,4.0,61004.83
2881.8325561173287,1,2,5.0,236853.0
1958.976089923116,0,0,1.0,85895.13
917.6775234864294,1,0,6.0,47835.39
2226.2213792233915,1,0,7.0,120100.42
60.89076335536217,1,1,6.0,3825.61
2596.8312950930863,0,2,3.0,207773.49
1540.6714425690927,1,0,2.0,71872.45
338.3683630877806,0,1,3.0,21479.62
520.235457124651,0,2,5.0,46528.41
2434.0493283241094,1,1,4.0,144740.9
1059.2318666363935,1,2,1.0,68916.52
954.5276228648555,0,1,3.0,60361.29
2096.410315161573,1,2,2.0,150721.01
2693.3795911498255,1,2,2.0,201387.59
1192.469666796211,0,1,5.0,89979.61
2462.6686249516138,0,2,4.0,222483.07
66.40045855829041,1,0,7.0,3698.88
106.90880774878374,0,2,3.0,7643.66
897.9288469838455,1,0,5.0,42289.69
377.66753962812015,0,2,5.0,36374.42
570.8259918091449,0,2,2.0,45152.65
2826.7811709813636,0,1,5.0,178812.44
2811.583116761674,0,2,2.0,224116.26
1443.3098622208818,1,0,1.0,59521.62
2716.560504480477,1,1,3.0,162659.42
2140.6628621535233,1,2,4.0,157118.11
2646.7482594344874,1,0,5.0,128564.42
2909.748384750884,0,0,3.0,164580.0
2043.7713820466179,0,2,4.0,168107.35
766.0142168693219,1,0,6.0,38675.72
2614.5719316488985,1,0,7.0,127547.63
2657.1792925129644,1,1,4.0,146391.39
1561.678581617864,1,0,3.0,66973.09
643.891999886871,1,2,4.0,51741.83
2949.1997754110885,1,0,7.0,170258.92
453.2003099651907,1,1,2.0,27526.99
2556.436877365908,1,1,4.0,153780.5
1141.3907652812077,1,2,7.0,98825.15
392.9262045022647,1,0,3.0,18543.39
2683.613565479551,0,1,1.0,152311.96
2941.606581812912,1,2,6.0,240194.45
2380.1894377248705,1,1,4.0,138732.16
2021.084645243571,0,1,6.0,144176.4
279.4078816457959,0,0,2.0,13899.35
1183.7163167730544,1,0,5.0,62384.28
504.56489053147897,0,1,7.0,38726.55
1566.6185675850172,0,1,5.0,114493.66
1392.6075554102172,1,2,4.0,100413.01
368.05095567578724,0,2,5.0,36406.22
630.1210015970327,0,1,3.0,40317.43
2751.3659872116446,1,0,5.0,140286.56
1745.619939526439,1,1,6.0,103097.58
1571.7341587104966,1,1,6.0,102725.73
1012.24923771329,0,0,6.0,52927.53
2320.0086200957417,0,2,2.0,198091.06
1465.6991065287957,0,0,7.0,84111.8
396.46305081009484,1,1,3.0,23493.73
326.433875801827,1,1,1.0,17167.63
114.21251328109,1,1,2.0,5632.62
1708.6993090641106,0,0,4.0,93351.68
1523.1403404582602,1,2,5.0,121925.6
907.8345333885867,0,1,5.0,62716.96
95.82221654437399,1,1,4.0,5432.45
1928.4556939425452,0,2,2.0,155485.67
1523.1041542692274,0,0,1.0,75010.19
1314.9050518027077,0,2,2.0,103069.93
2600.0006915681415,0,1,2.0,163454.83
2265.4590399295953,0,1,3.0,145017.78
2312.9200374335287,0,2,7.0,223470.96
778.1449673916944,0,1,4.0,48311.0
1460.6295280918011,1,2,5.0,121180.62
2047.7571089615067,0,2,6.0,202853.61
561.72430700476,1,2,6.0,48783.3
1267.6904864693204,0,2,1.0,95036.22
1628.4958128375986,1,1,4.0,91068.47
209.1576950248985,0,1,6.0,15444.87
1057.3571610209494,1,0,4.0,48775.11
2278.3973170317577,1,1,4.0,138110.83
615.4859490598025,1,1,5.0,38014.24
2886.72257195012,1,0,2.0,111692.21
624.357959660177,1,2,3.0,43967.22
438.31182087804103,1,0,6.0,24399.41
2567.3622468546023,0,0,2.0,135263.26
188.83782244197724,0,2,7.0,18108.9
2585.6126404986085,1,2,1.0,177822.03
1193.6961211751238,1,1,5.0,69977.38
2455.2864486193603,1,0,7.0,118548.86
2456.383887069205,0,0,1.0,116857.26
1732.4157614128264,1,1,2.0,84172.95
215.50492871785306,0,2,3.0,17998.07
1507.56201302473,0,2,7.0,147337.22
227.97939218596534,0,2,3.0,20043.37
202.6066615105177,1,2,1.0,13992.45
2099.98609987396,0,0,5.0,114826.6
1151.818451311034,0,0,4.0,58354.01
191.32344007928475,0,0,4.0,10456.36
1287.3834291417438,0,0,2.0,67219.21
2384.268307595366,0,1,7.0,189135.6
2855.2688283618927,1,0,1.0,131014.1
882.4461264875549,1,1,5.0,53871.64
2433.1515276987097,0,1,6.0,164235.71
1917.7638066043864,1,0,3.0,88058.23
51.042696866323176,0,0,3.0,3011.25
1755.3581435398323,0,2,7.0,140954.23
254.19469981170232,1,0,5.0,12727.42
2576.6689763050604,0,0,4.0,143106.92
1392.0273893878805,0,1,3.0,79591.91
2416.4961671556857,1,0,3.0,106429.98
2470.121756987206,1,2,1.0,136922.57
1236.891163011032,0,1,3.0,75087.74
790.3193266146395,0,1,6.0,61193.61
968.9303496467716,0,1,7.0,62780.04
415.52171708201814,1,0,2.0,16885.26
1266.0077775776672,0,1,3.0,70508.64
1841.9686209625288,1,1,1.0,105532.44
2683.5235503602057,0,0,7.0,166694.84
1953.6512075527687,1,0,5.0,93362.64
1360.9152993027399,1,1,6.0,80289.74
690.0938799684774,0,1,4.0,45737.14
1356.247445438049,0,2,1.0,100528.48
2614.2631067255643,0,0,3.0,129659.81
867.2071504935478,0,0,5.0,42548.26
1843.9756288458384,1,2,5.0,148283.51
1827.6283900840506,0,0,3.0,79731.42
1856.1502290996127,1,0,1.0,72636.98
1283.041394891546,0,2,1.0,97646.13
2651.0258614570275,1,2,7.0,240826.23
2276.509773916599,1,1,7.0,130077.49
1772.5535678673011,1,1,1.0,89529.9
854.5356487762124,0,1,6.0,60799.98
619.8488920684538,1,1,1.0,34586.24
2211.0355998285672,0,1,3.0,143245.21
943.9280691546602,0,0,3.0,44727.59
1443.6526803243146,0,2,6.0,130271.97
2836.237362578614,1,2,3.0,190962.82
2665.9067876171935,0,2,2.0,215433.61
1122.071898316536,0,1,6.0,73303.21
2631.1019691636347,1,1,6.0,174576.65
950.0244492473294,1,0,2.0,41307.31
2501.2928206022266,0,0,1.0,108077.99
109.57814741613689,1,2,1.0,6374.98
1671.4170889454808,0,0,6.0,95805.99
1714.623597089119,0,0,5.0,100767.82
399.6964862355659,1,2,2.0,26760.04
1892.1543245960574,1,2,4.0,153678.36
2075.4553885481846,0,0,5.0,117174.4
1307.969613144881,1,0,7.0,65347.43
1429.8627893137657,1,2,6.0,128836.92
2201.221486004616,0,1,3.0,151141.6
474.1688691895534,1,2,5.0,36894.93
2315.596290733478,1,0,7.0,112274.52
287.6006891043079,1,1,7.0,18233.66
521.6115120620477,0,0,1.0,25071.71
2175.4002552745083,0,1,1.0,115469.76
2696.814724702345,0,2,2.0,198588.87
1714.8785328180031,0,2,4.0,155304.81
842.0814688436702,1,2,4.0,58257.26
1051.5388246348089,0,2,4.0,84667.28
2673.925590866472,1,0,2.0,122032.42
1403.6229616041117,1,1,7.0,84432.44
2618.3328648603087,1,2,7.0,201694.52
2464.032020912147,1,0,1.0,92294.64
847.7294112576934,1,0,3.0,30746.65
300.22646772654764,1,2,2.0,20650.31
2009.2294072529999,0,0,5.0,108917.06
1693.9604616309978,1,2,5.0,128371.81
2460.753820368687,0,2,6.0,218519.72
1756.1405739708728,1,0,7.0,88370.79
1612.9431149541294,0,1,2.0,98966.19
2950.017300384751,0,0,6.0,183024.02
2881.872251497722,1,1,2.0,155430.69
43.418013699270304,1,2,3.0,3272.26
1250.6437029604756,1,0,6.0,71626.61
1400.4837654573564,0,1,2.0,80661.83
1420.1064477575226,0,0,3.0,69666.43
416.06934959504076,0,0,2.0,21409.66
1156.6949221159225,0,1,2.0,65886.98
841.163238380826,1,2,5.0,60477.46
1215.7515538113953,0,1,5.0,77489.21
2704.6852025982444,0,0,3.0,132972.91
1418.2331703437997,1,1,2.0,83861.74
2343.528067164235,1,1,1.0,109868.54
416.7349055154708,1,2,7.0,31034.29
2985.16737904055,0,2,2.0,235157.48
2507.1438107541917,1,0,6.0,130173.24
1713.7745602778023,1,0,5.0,80653.85
338.56750037849855,0,0,2.0,16128.57
1988.7368022193941,1,0,6.0,99299.08
344.170176287987,1,0,5.0,19124.05
1971.6705619418367,0,2,4.0,169791.6
